Time,Average Thrust
5.132,3.837
5.133,3.828
5.134,3.873
5.135,3.768
5.136,3.798
5.137,3.773
5.138,3.667
5.139,3.770
5.14,3.737
5.141,3.562
5.142,3.531
5.143,3.595
5.144,3.584
5.145,3.603
5.146,3.586
5.147,3.543
5.148,3.571
5.149,3.605
5.15,3.515
5.151,3.477
5.152,3.471
5.153,3.509
5.154,3.431
5.155,3.440
5.156,3.395
5.157,3.344
5.158,3.349
5.159,3.318
5.16,3.255
5.161,3.241
5.162,3.220
5.163,3.297
5.164,3.293
5.165,3.262
5.166,3.194
5.167,3.110
5.168,3.222
5.169,3.213
5.17,3.088
5.171,3.151
5.172,3.128
5.173,3.022
5.174,3.078
5.175,3.031
5.176,2.957
5.177,2.947
5.178,3.032
5.179,2.964
5.18,2.965
5.181,2.945
5.182,2.896
5.183,2.909
5.184,2.943
5.185,2.839
5.186,2.819
5.187,2.842
5.188,2.753
5.189,2.785
5.19,2.814
5.191,2.687
5.192,2.694
5.193,2.695
5.194,2.659
5.195,2.694
5.196,2.673
5.197,2.672
5.198,2.671
5.199,2.705
5.2,2.639
5.201,2.595
5.202,2.590
5.203,2.633
5.204,2.571
5.205,2.595
5.206,2.536
5.207,2.484
5.208,2.442
5.209,2.427
5.21,2.423
5.211,2.414
5.212,2.373
5.213,2.439
5.214,2.433
5.215,2.374
5.216,2.464
5.217,2.445
5.218,2.362
5.219,2.350
5.22,2.431
5.221,2.351
5.222,2.267
5.223,2.314
5.224,2.284
5.225,2.228
5.226,2.256
5.227,2.187
5.228,2.161
5.229,2.265
5.23,2.306
5.231,2.205
5.232,2.242
5.233,2.200
5.234,2.140
5.235,2.157
5.236,2.213
5.237,2.141
5.238,2.077
5.239,2.180
5.24,2.153
5.241,2.029
5.242,2.040
5.243,2.018
5.244,2.024
5.245,2.038
5.246,2.052
5.247,1.993
5.248,1.956
5.249,2.045
5.25,2.064
5.251,1.973
5.252,1.944
5.253,2.022
5.254,1.930
5.255,1.885
5.256,1.969
5.257,1.947
5.258,1.860
5.259,1.858
5.26,1.831
5.261,1.802
5.262,1.834
5.263,1.921
5.264,1.848
5.265,1.814
5.266,1.806
5.267,1.870
5.268,1.799
5.269,1.767
5.27,1.793
5.271,1.724
5.272,1.750
5.273,1.745
5.274,1.642
5.275,1.604
5.276,1.713
5.277,1.733
5.278,1.656
5.279,1.673
5.28,1.638
5.281,1.697
5.282,1.725
5.283,1.701
5.284,1.669
5.285,1.584
5.286,1.646
5.287,1.677
5.288,1.599
5.289,1.579
5.29,1.528
5.291,1.577
5.292,1.518
5.293,1.479
5.294,1.540
5.295,1.561
5.296,1.569
5.297,1.546
5.298,1.472
5.299,1.553
5.3,1.592
5.301,1.489
5.302,1.509
5.303,1.513
5.304,1.458
5.305,1.451
5.306,1.491
5.307,1.363
5.308,1.327
5.309,1.426
5.31,1.378
5.311,1.344
5.312,1.413
5.313,1.477
5.314,1.418
5.315,1.477
5.316,1.430
5.317,1.326
5.318,1.459
5.319,1.426
5.32,1.373
5.321,1.361
5.322,1.296
5.323,1.249
5.324,1.344
5.325,1.298
5.326,1.240
5.327,1.277
5.328,1.343
5.329,1.327
5.33,1.337
5.331,1.268
5.332,1.275
5.333,1.290
5.334,1.264
5.335,1.257
5.336,1.314
5.337,1.240
5.338,1.171
5.339,1.276
5.34,1.259
5.341,1.137
5.342,1.167
5.343,1.161
5.344,1.109
5.345,1.204
5.346,1.238
5.347,1.145
5.348,1.155
5.349,1.197
5.35,1.189
5.351,1.168
5.352,1.167
5.353,1.122
5.354,1.151
5.355,1.204
5.356,1.117
5.357,1.015
5.358,1.095
5.359,1.060
5.36,1.082
5.361,1.122
5.362,1.063
5.363,1.108
5.364,1.141
5.365,1.178
5.366,1.169
5.367,1.029
5.368,1.046
5.369,1.142
5.37,1.140
5.371,1.102
5.372,1.071
5.373,0.999
5.374,0.952
5.375,1.005
5.376,0.992
5.377,1.017
5.378,1.021
5.379,1.018
5.38,0.964
5.381,1.082
5.382,1.081
5.383,0.990
5.384,0.997
5.385,0.995
5.386,0.976
5.387,0.998
5.388,0.936
5.389,0.915
5.39,0.930
5.391,0.977
5.392,0.937
5.393,0.866
5.394,0.889
5.395,0.900
5.396,0.959
5.397,0.983
5.398,0.944
5.399,0.907
5.4,0.946
5.401,0.965
5.402,0.896
5.403,0.902
5.404,0.938
5.405,0.883
5.406,0.903
5.407,0.897
5.408,0.821
5.409,0.814
5.41,0.910
5.411,0.849
5.412,0.888
5.413,0.949
5.414,0.931
5.415,0.852
5.416,0.908
5.417,0.835
5.418,0.828
5.419,0.847
5.42,0.831
5.421,0.768
5.422,0.802
5.423,0.832
5.424,0.821
5.425,0.705
5.426,0.755
5.427,0.757
5.428,0.805
5.429,0.835
5.43,0.803
5.431,0.763
5.432,0.867
5.433,0.787
5.434,0.827
5.435,0.753
5.436,0.800
5.437,0.820
5.438,0.739
5.439,0.748
5.44,0.661
5.441,0.655
5.442,0.665
5.443,0.735
5.444,0.651
5.445,0.651
5.446,0.688
5.447,0.776
5.448,0.755
5.449,0.733
5.45,0.749
5.451,0.680
5.452,0.708
5.453,0.709
5.454,0.685
5.455,0.711
5.456,0.668
5.457,0.671
5.458,0.553
5.459,0.655
5.46,0.699
5.461,0.612
5.462,0.660
5.463,0.651
5.464,0.684
5.465,0.702
5.466,0.660
5.467,0.683
5.468,0.607
5.469,0.691
5.47,0.714
5.471,0.675
5.472,0.559
5.473,0.623
5.474,0.598
5.475,0.544
5.476,0.567
5.477,0.507
5.478,0.560
5.479,0.602
5.48,0.588
5.481,0.610
5.482,0.555
5.483,0.587
5.484,0.589
5.485,0.600
5.486,0.587
5.487,0.553
5.488,0.606
5.489,0.541
5.49,0.531
5.491,0.525
5.492,0.461
5.493,0.527
5.494,0.537
5.495,0.527
5.496,0.579
5.497,0.648
5.498,0.516
5.499,0.603
5.5,0.616
5.501,0.557
5.502,0.576
5.503,0.520
5.504,0.564
5.505,0.585
5.506,0.518
5.507,0.517
5.508,0.466
5.509,0.471
5.51,0.548
5.511,0.523
5.512,0.474
5.513,0.498
5.514,0.518
5.515,0.519
5.516,0.594
5.517,0.522
5.518,0.450
5.519,0.438
5.52,0.483
5.521,0.523
5.522,0.419
5.523,0.404
5.524,0.435
5.525,0.441
5.526,0.446
5.527,0.451
5.528,0.476
5.529,0.457
5.53,0.530
5.531,0.558
5.532,0.478
5.533,0.516
5.534,0.555
5.535,0.503
5.536,0.433
5.537,0.512
5.538,0.522
5.539,0.446
5.54,0.402
5.541,0.431
5.542,0.437
5.543,0.435
5.544,0.451
5.545,0.458
5.546,0.479
5.547,0.489
5.548,0.532
5.549,0.452
5.55,0.446
5.551,0.468
5.552,0.450
5.553,0.433
5.554,0.401
5.555,0.348
5.556,0.370
5.557,0.432
5.558,0.432
5.559,0.378
5.56,0.415
5.561,0.521
5.562,0.507
5.563,0.483
5.564,0.485
5.565,0.456
5.566,0.471
5.567,0.508
5.568,0.488
5.569,0.447
5.57,0.438
5.571,0.433
5.572,0.405
5.573,0.420
5.574,0.419
5.575,0.448
5.576,0.429
5.577,0.405
5.578,0.537
5.579,0.463
5.58,0.443
5.581,0.474
5.582,0.373
5.583,0.391
5.584,0.495
5.585,0.367
5.586,0.383
5.587,0.435
5.588,0.445
5.589,0.348
5.59,0.311
5.591,0.349
5.592,0.317
5.593,0.424
5.594,0.500
5.595,0.419
5.596,0.458
5.597,0.449
5.598,0.425
5.599,0.470
5.6,0.441
5.601,0.368
5.602,0.496
5.603,0.500
5.604,0.396
5.605,0.394
5.606,0.296
5.607,0.386
5.608,0.412
5.609,0.409
5.61,0.475
5.611,0.477
5.612,0.438
5.613,0.462
5.614,0.448
5.615,0.417
5.616,0.392
5.617,0.444
5.618,0.458
5.619,0.417
5.62,0.413
5.621,0.321
5.622,0.323
5.623,0.430
5.624,0.447
5.625,0.459
5.626,0.464
5.627,0.470
5.628,0.505
5.629,0.512
5.63,0.426
5.631,0.420
5.632,0.448
5.633,0.475
5.634,0.444
5.635,0.460
5.636,0.400
5.637,0.342
5.638,0.346
5.639,0.372
5.64,0.407
5.641,0.328
5.642,0.412
5.643,0.482
5.644,0.418
5.645,0.446
5.646,0.408
5.647,0.379
5.648,0.458
5.649,0.452
5.65,0.356
5.651,0.382
5.652,0.425
5.653,0.324
5.654,0.342
5.655,0.447
5.656,0.410
5.657,0.365
5.658,0.459
5.659,0.411
5.66,0.455
5.661,0.482
5.662,0.430
5.663,0.399
5.664,0.497
5.665,0.450
5.666,0.474
5.667,0.371
5.668,0.403
5.669,0.447
5.67,0.422
5.671,0.388
5.672,0.465
5.673,0.365
5.674,0.440
5.675,0.477
5.676,0.427
5.677,0.412
5.678,0.436
5.679,0.401
5.68,0.455
5.681,0.339
5.682,0.366
5.683,0.390
5.684,0.471
5.685,0.400
5.686,0.367
5.687,0.371
5.688,0.489
5.689,0.432
5.69,0.389
5.691,0.415
5.692,0.388
5.693,0.459
5.694,0.418
5.695,0.412
5.696,0.494
5.697,0.423
5.698,0.409
5.699,0.389
5.7,0.371
5.701,0.467
5.702,0.475
5.703,0.484
5.704,0.356
5.705,0.425
5.706,0.435
5.707,0.379
5.708,0.436
5.709,0.445
5.71,0.408
5.711,0.442
5.712,0.457
5.713,0.336
5.714,0.356
5.715,0.450
5.716,0.407
5.717,0.446
5.718,0.446
5.719,0.457
5.72,0.430
5.721,0.419
5.722,0.380
5.723,0.326
5.724,0.450
5.725,0.449
5.726,0.480
5.727,0.375
5.728,0.371
5.729,0.395
5.73,0.361
5.731,0.389
5.732,0.382
5.733,0.467
5.734,0.404
5.735,0.398
5.736,0.414
5.737,0.365
5.738,0.379
5.739,0.415
5.74,0.385
5.741,0.447
5.742,0.493
5.743,0.415
5.744,0.386
5.745,0.393
5.746,0.394
5.747,0.381
5.748,0.403
5.749,0.429
5.75,0.490
5.751,0.487
5.752,0.479
5.753,0.428
5.754,0.347
5.755,0.410
5.756,0.489
5.757,0.413
5.758,0.371
5.759,0.428
5.76,0.389
5.761,0.391
5.762,0.380
5.763,0.335
5.764,0.388
5.765,0.504
5.766,0.452
5.767,0.438
5.768,0.352
5.769,0.371
5.77,0.409
5.771,0.393
5.772,0.329
5.773,0.399
5.774,0.435
5.775,0.354
5.776,0.386
5.777,0.421
5.778,0.470
5.779,0.431
5.78,0.431
5.781,0.454
5.782,0.461
5.783,0.477
5.784,0.370
5.785,0.434
5.786,0.398
5.787,0.424
5.788,0.422
5.789,0.363
5.79,0.442
5.791,0.492
5.792,0.428
5.793,0.403
5.794,0.379
5.795,0.429
5.796,0.451
5.797,0.401
5.798,0.429
5.799,0.384
5.8,0.439
5.801,0.435
5.802,0.413
5.803,0.353
5.804,0.397
5.805,0.444
5.806,0.397
5.807,0.390
5.808,0.479
5.809,0.505
5.81,0.465
5.811,0.458
5.812,0.464
5.813,0.424
5.814,0.470
5.815,0.460
5.816,0.384
5.817,0.369
5.818,0.456
5.819,0.439
5.82,0.310
5.821,0.382
5.822,0.440
5.823,0.462
5.824,0.520
5.825,0.443
5.826,0.403
5.827,0.526
5.828,0.506
5.829,0.374
5.83,0.344
5.831,0.440
5.832,0.442
5.833,0.438
5.834,0.343
5.835,0.377
5.836,0.365
5.837,0.460
5.838,0.437
5.839,0.396
5.84,0.404
5.841,0.465
5.842,0.468
5.843,0.420
5.844,0.429
5.845,0.407
5.846,0.467
5.847,0.388
5.848,0.433
5.849,0.438
5.85,0.387
5.851,0.426
5.852,0.469
5.853,0.457
5.854,0.468
5.855,0.385
5.856,0.441
5.857,0.383
5.858,0.418
5.859,0.479
5.86,0.351
5.861,0.409
5.862,0.473
5.863,0.455
5.864,0.470
5.865,0.442
5.866,0.399
5.867,0.443
5.868,0.489
5.869,0.424
5.87,0.314
5.871,0.305
5.872,0.430
5.873,0.425
5.874,0.385
5.875,0.416
5.876,0.388
5.877,0.398
5.878,0.425
5.879,0.362
5.88,0.372
5.881,0.474
5.882,0.445
5.883,0.448
5.884,0.410
5.885,0.378
5.886,0.447
5.887,0.433
5.888,0.406
5.889,0.395
5.89,0.329
5.891,0.458
5.892,0.471
5.893,0.496
5.894,0.495
5.895,0.469
5.896,0.478
5.897,0.392
5.898,0.361
5.899,0.457
5.9,0.392
5.901,0.384
5.902,0.356
5.903,0.419
5.904,0.358
5.905,0.324
5.906,0.335
5.907,0.309
5.908,0.436
5.909,0.462
5.91,0.414
5.911,0.379
5.912,0.423
5.913,0.382
5.914,0.427
5.915,0.427
5.916,0.374
5.917,0.397
5.918,0.378
5.919,0.390
5.92,0.368
5.921,0.270
5.922,0.298
5.923,0.422
5.924,0.382
5.925,0.363
5.926,0.370
5.927,0.488
5.928,0.445
5.929,0.395
5.93,0.420
5.931,0.418
5.932,0.436
5.933,0.352
5.934,0.404
5.935,0.417
5.936,0.325
5.937,0.327
5.938,0.326
5.939,0.330
5.94,0.477
5.941,0.466
5.942,0.414
5.943,0.460
5.944,0.479
5.945,0.429
5.946,0.408
5.947,0.376
5.948,0.419
5.949,0.463
5.95,0.425
5.951,0.369
5.952,0.351
5.953,0.343
5.954,0.347
5.955,0.434
5.956,0.419
5.957,0.417
5.958,0.493
5.959,0.472
5.96,0.423
5.961,0.431
5.962,0.393
5.963,0.414
5.964,0.478
5.965,0.467
5.966,0.444
5.967,0.339
5.968,0.417
5.969,0.431
5.97,0.349
5.971,0.387
5.972,0.435
5.973,0.429
5.974,0.419
5.975,0.517
5.976,0.399
5.977,0.373
5.978,0.438
5.979,0.409
5.98,0.429
5.981,0.422
5.982,0.413
5.983,0.368
5.984,0.309
5.985,0.416
5.986,0.442
5.987,0.360
5.988,0.409
5.989,0.447
5.99,0.449
5.991,0.487
5.992,0.432
5.993,0.398
5.994,0.463
5.995,0.459
5.996,0.362
5.997,0.392
5.998,0.453
5.999,0.460
6,0.410
6.001,0.454
6.002,0.443
6.003,0.431
6.004,0.508
6.005,0.472
6.006,0.427
6.007,0.458
6.008,0.518
6.009,0.413
6.01,0.455
6.011,0.409
6.012,0.470
6.013,0.414
6.014,0.435
6.015,0.402
6.016,0.454
6.017,0.388
6.018,0.402
6.019,0.315
6.02,0.460
6.021,0.402
6.022,0.439
6.023,0.454
6.024,0.380
6.025,0.443
6.026,0.421
6.027,0.344
6.028,0.402
6.029,0.472
6.03,0.496
6.031,0.449
6.032,0.387
6.033,0.378
6.034,0.406
6.035,0.442
6.036,0.441
6.037,0.385
6.038,0.404
6.039,0.500
6.04,0.484
6.041,0.431
6.042,0.465
6.043,0.428
6.044,0.408
6.045,0.478
6.046,0.470
6.047,0.467
6.048,0.343
6.049,0.428
6.05,0.459
6.051,0.320
6.052,0.305
6.053,0.399
6.054,0.314
6.055,0.428
6.056,0.477
6.057,0.435
6.058,0.423
6.059,0.455
6.06,0.406
6.061,0.450
6.062,0.458
6.063,0.418
6.064,0.390
6.065,0.479
6.066,0.418
6.067,0.339
6.068,0.383
6.069,0.346
6.07,0.378
6.071,0.470
6.072,0.481
6.073,0.450
6.074,0.430
6.075,0.451
6.076,0.448
6.077,0.391
6.078,0.424
6.079,0.407
6.08,0.398
6.081,0.455
6.082,0.398
6.083,0.330
6.084,0.408
6.085,0.363
6.086,0.455
6.087,0.380
6.088,0.466
6.089,0.504
6.09,0.471
6.091,0.523
6.092,0.482
6.093,0.438
6.094,0.471
6.095,0.466
6.096,0.364
6.097,0.432
6.098,0.442
6.099,0.368
6.1,0.353
6.101,0.404
6.102,0.356
6.103,0.451
6.104,0.442
6.105,0.448
6.106,0.396
6.107,0.407
6.108,0.452
6.109,0.349
6.11,0.448
6.111,0.450
6.112,0.355
6.113,0.380
6.114,0.323
6.115,0.345
6.116,0.394
6.117,0.445
6.118,0.425
6.119,0.373
6.12,0.415
6.121,0.423
6.122,0.444
6.123,0.480
6.124,0.373
6.125,0.406
6.126,0.394
6.127,0.416
6.128,0.331
6.129,0.395
6.13,0.463
6.131,0.453
6.132,0.364
6.133,0.446
6.134,0.385
6.135,0.301
6.136,0.339
6.137,0.398
6.138,0.408
6.139,0.467
6.14,0.366
6.141,0.333
6.142,0.354
6.143,0.317
6.144,0.342
6.145,0.340
6.146,0.444
6.147,0.447
6.148,0.488
6.149,0.361
6.15,0.374
6.151,0.442
6.152,0.393
6.153,0.410
6.154,0.453
6.155,0.447
6.156,0.423
6.157,0.439
6.158,0.462
6.159,0.367
6.16,0.361
6.161,0.346
6.162,0.470
6.163,0.470
6.164,0.433
6.165,0.361
6.166,0.329
6.167,0.415
6.168,0.421
6.169,0.353
6.17,0.367
6.171,0.417
6.172,0.477
6.173,0.381
6.174,0.457
6.175,0.462
6.176,0.418
6.177,0.435
6.178,0.400
6.179,0.496
6.18,0.484
6.181,0.418
6.182,0.377
6.183,0.456
6.184,0.410
6.185,0.436
6.186,0.444
6.187,0.481
6.188,0.486
6.189,0.477
6.19,0.490
6.191,0.458
6.192,0.392
6.193,0.522
6.194,0.489
6.195,0.458
6.196,0.433
6.197,0.421
6.198,0.436
6.199,0.400
6.2,0.423
6.201,0.427
6.202,0.372
6.203,0.477
6.204,0.484
6.205,0.494
6.206,0.432
6.207,0.417
6.208,0.457
6.209,0.433
6.21,0.409
6.211,0.373
6.212,0.441
6.213,0.396
6.214,0.431
6.215,0.433
6.216,0.459
6.217,0.453
6.218,0.410
6.219,0.455
6.22,0.495
6.221,0.414
6.222,0.432
6.223,0.490
6.224,0.514
6.225,0.472
6.226,0.391
6.227,0.391
6.228,0.383
6.229,0.473
6.23,0.452
6.231,0.428
6.232,0.427
6.233,0.382
6.234,0.346
6.235,0.423
6.236,0.456
6.237,0.342
6.238,0.396
6.239,0.468
6.24,0.502
6.241,0.455
6.242,0.455
6.243,0.399
6.244,0.528
6.245,0.489
6.246,0.466
6.247,0.471
6.248,0.356
6.249,0.443
6.25,0.449
6.251,0.360
6.252,0.356
6.253,0.398
6.254,0.376
6.255,0.444
6.256,0.455
6.257,0.445
6.258,0.370
6.259,0.380
6.26,0.436
6.261,0.421
6.262,0.384
6.263,0.392
6.264,0.364
6.265,0.456
6.266,0.420
6.267,0.342
6.268,0.297
6.269,0.351
6.27,0.332
6.271,0.410
6.272,0.440
6.273,0.440
6.274,0.479
6.275,0.488
6.276,0.503
6.277,0.407
6.278,0.386
6.279,0.453
6.28,0.494
6.281,0.446
6.282,0.405
6.283,0.368
6.284,0.398
6.285,0.366
6.286,0.394
6.287,0.443
6.288,0.442
6.289,0.503
6.29,0.530
6.291,0.472
6.292,0.424
6.293,0.471
6.294,0.437
6.295,0.447
6.296,0.389
6.297,0.424
6.298,0.443
6.299,0.435
6.3,0.338
6.301,0.362
6.302,0.470
6.303,0.493
6.304,0.461
6.305,0.420
6.306,0.463
6.307,0.497
6.308,0.448
6.309,0.431
6.31,0.385
6.311,0.435
6.312,0.499
6.313,0.414
6.314,0.403
6.315,0.400
6.316,0.357
6.317,0.403
6.318,0.458
6.319,0.387
6.32,0.381
6.321,0.418
6.322,0.528
6.323,0.421
6.324,0.405
6.325,0.420
6.326,0.444
6.327,0.440
6.328,0.444
6.329,0.378
6.33,0.381
6.331,0.456
6.332,0.459
6.333,0.346
6.334,0.355
6.335,0.408
6.336,0.454
6.337,0.361
6.338,0.448
6.339,0.415
6.34,0.386
6.341,0.319
6.342,0.318
6.343,0.339
6.344,0.440
6.345,0.495
6.346,0.351
6.347,0.350
6.348,0.423
6.349,0.421
6.35,0.370
6.351,0.321
6.352,0.365
6.353,0.492
6.354,0.488
6.355,0.377
6.356,0.335
6.357,0.398
6.358,0.447
6.359,0.417
6.36,0.431
6.361,0.487
6.362,0.428
6.363,0.435
6.364,0.470
6.365,0.435
6.366,0.394
6.367,0.363
6.368,0.361
6.369,0.398
6.37,0.445
6.371,0.429
6.372,0.399
6.373,0.368
6.374,0.379
6.375,0.416
6.376,0.433
6.377,0.452
6.378,0.458
6.379,0.404
6.38,0.343
6.381,0.422
6.382,0.444
6.383,0.338
6.384,0.331
6.385,0.393
6.386,0.408
6.387,0.389
6.388,0.419
6.389,0.456
6.39,0.388
6.391,0.488
6.392,0.483
6.393,0.390
6.394,0.416
6.395,0.397
6.396,0.466
6.397,0.419
6.398,0.364
6.399,0.345
6.4,0.358
6.401,0.351
6.402,0.412
6.403,0.462
6.404,0.431
6.405,0.447
6.406,0.499
6.407,0.464
6.408,0.436
6.409,0.415
6.41,0.462
6.411,0.482
6.412,0.503
6.413,0.413
6.414,0.420
6.415,0.394
6.416,0.377
6.417,0.278
6.418,0.441
6.419,0.492
6.42,0.500
6.421,0.417
6.422,0.392
6.423,0.455
6.424,0.413
6.425,0.354
6.426,0.402
6.427,0.425
6.428,0.491
6.429,0.468
6.43,0.324
6.431,0.285
6.432,0.372
6.433,0.385
6.434,0.385
6.435,0.399
6.436,0.438
6.437,0.460
6.438,0.442
6.439,0.424
6.44,0.412
6.441,0.371
6.442,0.427
6.443,0.504
6.444,0.413
6.445,0.399
6.446,0.340
6.447,0.400
6.448,0.413
6.449,0.432
6.45,0.337
6.451,0.366
6.452,0.493
6.453,0.425
6.454,0.496
6.455,0.507
6.456,0.452
6.457,0.392
6.458,0.366
6.459,0.441
6.46,0.498
6.461,0.492
6.462,0.414
6.463,0.374
6.464,0.418
6.465,0.476
6.466,0.398
6.467,0.375
6.468,0.471
6.469,0.487
6.47,0.473
6.471,0.469
6.472,0.413
6.473,0.430
6.474,0.485
6.475,0.422
6.476,0.454
6.477,0.467
6.478,0.469
6.479,0.500
6.48,0.402
6.481,0.396
6.482,0.384
6.483,0.317
6.484,0.346
6.485,0.445
6.486,0.415
6.487,0.385
6.488,0.361
6.489,0.472
6.49,0.466
6.491,0.401
6.492,0.395
6.493,0.508
6.494,0.396
6.495,0.344
6.496,0.410
6.497,0.395
6.498,0.366
6.499,0.324
6.5,0.363
6.501,0.407
6.502,0.410
6.503,0.379
6.504,0.451
6.505,0.370
6.506,0.479
6.507,0.471
6.508,0.464
6.509,0.373
6.51,0.401
6.511,0.454
6.512,0.489
6.513,0.435
6.514,0.278
6.515,0.324
6.516,0.359
6.517,0.394
6.518,0.371
6.519,0.382
6.52,0.453
6.521,0.428
6.522,0.402
6.523,0.438
6.524,0.335
6.525,0.367
6.526,0.433
6.527,0.423
6.528,0.492
6.529,0.350
6.53,0.366
6.531,0.404
6.532,0.367
6.533,0.405
6.534,0.481
6.535,0.432
6.536,0.411
6.537,0.444
6.538,0.469
6.539,0.508
6.54,0.435
6.541,0.403
6.542,0.427
6.543,0.425
6.544,0.455
6.545,0.456
6.546,0.421
6.547,0.420
6.548,0.360
6.549,0.408
6.55,0.417
6.551,0.404
6.552,0.452
6.553,0.472
6.554,0.520
6.555,0.410
6.556,0.356
6.557,0.472
6.558,0.432
6.559,0.401
6.56,0.337
6.561,0.423
6.562,0.366
6.563,0.409
6.564,0.379
6.565,0.355
6.566,0.419
6.567,0.405
6.568,0.407
6.569,0.403
6.57,0.379
6.571,0.415
6.572,0.424
6.573,0.336
6.574,0.400
6.575,0.454
6.576,0.482
6.577,0.402
6.578,0.441
6.579,0.487
6.58,0.451
6.581,0.398
6.582,0.409
6.583,0.362
6.584,0.381
6.585,0.461
6.586,0.462
6.587,0.429
6.588,0.378
6.589,0.346
6.59,0.443
6.591,0.439
6.592,0.368
6.593,0.359
6.594,0.447
6.595,0.446
6.596,0.346
6.597,0.339
6.598,0.325
6.599,0.382
6.6,0.398
6.601,0.324
6.602,0.390
6.603,0.332
6.604,0.466
6.605,0.446
6.606,0.456
6.607,0.426
6.608,0.481
6.609,0.498
6.61,0.466
6.611,0.460
6.612,0.416
6.613,0.383
6.614,0.363
6.615,0.358
6.616,0.330
6.617,0.372
6.618,0.404
6.619,0.481
6.62,0.400
6.621,0.471
6.622,0.515
6.623,0.454
6.624,0.454
6.625,0.395
6.626,0.405
6.627,0.513
6.628,0.470
6.629,0.413
6.63,0.340
6.631,0.431
6.632,0.424
6.633,0.390
6.634,0.395
6.635,0.444
6.636,0.534
6.637,0.531
6.638,0.443
6.639,0.412
6.64,0.418
6.641,0.461
6.642,0.471
6.643,0.450
6.644,0.386
6.645,0.415
6.646,0.447
6.647,0.395
6.648,0.400
6.649,0.364
6.65,0.471
6.651,0.491
6.652,0.447
6.653,0.443
6.654,0.456
6.655,0.398
6.656,0.406
6.657,0.414
6.658,0.443
6.659,0.476
6.66,0.478
6.661,0.451
6.662,0.384
6.663,0.437
6.664,0.436
6.665,0.324
6.666,0.359
6.667,0.402
6.668,0.401
6.669,0.481
6.67,0.447
6.671,0.414
6.672,0.478
6.673,0.459
6.674,0.397
