Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
12.82,1114.201,37.014,-10.291,39.02,10.297,155.992,0.059,155.992,0.022,12.349,0.352,22.175,120.894,9.784,1.157,6.552e-7,3.552,-0.003,1.898e4,4500,16.939,0.085,225.542,174.165,3.114,0.115,6.919e6,0,10.956,0.625,0.628,0.287,0.216,0.122,0.222,0.681,-2.269e-5,0,0,0,0,0.01,0.005,16.5,213.825,75.01,0.049,1.633,7.758,886.598,336,0.05,0.081
12.87,1116.039,36.5,-10.277,38.527,10.283,156.609,0.059,156.609,0.022,12.332,0.341,22.175,120.894,9.784,1.139,1.139e-6,3.879,-0.003,1.898e4,4500,16.939,0.085,225.587,174.165,3.116,0.113,6.828e6,0,10.667,0.625,0.628,0.287,0.216,0.122,0.218,0.669,6.663e-5,0,0,0,0,0.012,0.005,16.5,213.825,74.824,0.049,1.648,7.746,886.402,335.993,0.05,0.081
12.92,1117.851,35.987,-10.264,38.035,10.269,157.225,0.06,157.226,0.022,12.315,0.33,22.175,120.894,9.784,1.116,1.319e-6,4.185,-0.003,1.898e4,4500,16.939,0.085,225.643,174.165,3.12,0.112,6.737e6,0,10.384,0.625,0.627,0.287,0.216,0.122,0.214,0.653,2.29e-4,0,0,0,0,0.014,0.005,16.5,213.825,74.622,0.049,1.659,7.734,886.21,335.986,0.05,0.081
12.97,1119.637,35.474,-10.253,37.545,10.257,157.841,0.06,157.841,0.022,12.299,0.313,22.175,120.894,9.784,1.054,5.335e-7,4.484,-0.003,1.898e4,4500,16.939,0.085,225.802,174.165,3.129,0.11,6.645e6,0,10.1,0.625,0.627,0.287,0.216,0.122,0.202,0.614,-7.037e-5,0,0,0,0,0.017,0.005,16.5,213.825,74.405,0.049,1.69,7.722,886.02,335.979,0.05,0.081
13.02,1121.398,34.961,-10.246,37.056,10.249,158.455,0.061,158.455,0.022,12.284,0.277,22.175,120.894,9.784,0.869,1.063e-6,4.731,-0.003,1.898e4,4500,16.939,0.085,226.285,174.165,3.159,0.109,6.55e6,0,9.802,0.625,0.626,0.287,0.216,0.122,0.165,0.502,3.789e-4,0,0,0,0,0.019,0.005,16.5,213.825,74.175,0.049,1.799,7.711,885.832,335.972,0.05,0.082
13.07,1123.134,34.449,-10.238,36.569,10.241,159.069,0.061,159.069,0.022,12.271,0.245,22.175,120.894,9.784,0.698,8.381e-7,4.917,-0.002,1.898e4,4500,16.939,0.085,226.737,174.165,3.186,0.107,6.455e6,0,9.514,0.625,0.626,0.287,0.216,0.121,0.132,0.398,-2.028e-4,0,0,0,0,0.022,0.005,16.5,213.825,73.933,0.049,1.894,7.7,885.648,335.965,0.05,0.082
13.12,1124.843,33.937,-10.23,36.084,10.233,159.683,0.061,159.683,0.022,12.259,0.218,22.175,120.894,9.784,0.549,1.189e-6,5.073,-7.965e-4,1.898e4,4500,16.939,0.085,227.135,174.165,3.21,0.106,6.362e6,0,9.236,0.625,0.625,0.287,0.216,0.121,0.103,0.307,-2.953e-4,0,0,0,0,0.024,0.005,16.5,213.825,73.684,0.049,1.971,7.689,885.466,335.958,0.05,0.082
13.17,1126.527,33.426,-10.223,35.6,10.225,160.295,0.062,160.295,0.022,12.249,0.19,22.175,120.894,9.784,0.374,1.815e-6,5.169,0.001,1.898e4,4500,16.939,0.085,227.61,174.165,3.239,0.104,6.268e6,0,8.96,0.625,0.625,0.287,0.216,0.121,0.07,0.2,1.919e-4,0,0,0,0,0.025,0.005,16.5,213.825,73.427,0.049,2.064,7.678,885.287,335.952,0.05,0.082
13.22,1128.186,32.915,-10.214,35.117,10.215,160.907,0.062,160.907,0.022,12.24,0.174,22.175,120.894,9.784,0.282,1.413e-6,5.237,0.004,1.898e4,4500,16.939,0.085,227.859,174.165,3.254,0.103,6.177e6,0,8.7,0.625,0.625,0.287,0.216,0.121,0.052,0.144,3.788e-4,0,0,0,0,0.027,0.005,16.5,213.825,73.167,0.049,2.105,7.667,885.11,335.945,0.05,0.083
13.27,1129.819,32.405,-10.202,34.636,10.203,161.519,0.063,161.519,0.022,12.232,0.167,22.175,120.894,9.784,0.25,1.161e-6,5.285,0.005,1.898e4,4500,16.939,0.085,227.946,174.165,3.259,0.101,6.088e6,0,8.451,0.625,0.625,0.287,0.216,0.121,0.046,0.123,-4.808e-4,0,0,0,0,0.028,0.005,16.5,213.825,72.904,0.049,2.11,7.656,884.937,335.939,0.05,0.083
13.32,1131.426,31.895,-10.193,34.157,10.194,162.131,0.063,162.131,0.022,12.224,0.151,22.175,120.894,9.784,0.145,1.481e-6,5.334,0.014,1.898e4,4500,16.939,0.085,228.236,174.165,3.277,0.1,5.997e6,0,8.199,0.625,0.625,0.287,0.216,0.121,0.027,0.059,4.571e-4,0,0,0,0,0.029,0.005,16.5,213.825,72.638,0.049,2.163,7.646,884.766,335.932,0.05,0.083
13.37,1133.008,31.385,-10.186,33.679,10.187,162.742,0.064,162.742,0.022,12.217,0.128,22.175,120.894,9.784,0.026,1.118e-6,-5.324,0.123,1.898e4,4500,16.939,0.085,228.569,174.165,3.297,0.098,5.903e6,0,7.945,0.625,0.625,0.287,0.216,0.121,0.005,0.045,3.934e-4,0,0,0,0,-0.03,0.005,16.5,213.825,72.372,0.049,2.259,7.635,884.597,335.926,0.05,0.083
13.42,1134.565,30.876,-10.171,33.203,10.172,163.352,0.064,163.352,0.022,12.21,0.134,22.175,120.894,9.784,0.047,6.423e-7,5.31,0.064,1.898e4,4500,16.939,0.085,228.507,174.165,3.293,0.097,5.818e6,0,7.717,0.624,0.624,0.287,0.216,0.121,0.009,-0.003,1.678e-4,0,0,0,0,0.031,0.005,16.5,213.825,72.106,0.049,2.213,7.625,884.432,335.92,0.05,0.083
13.47,1136.096,30.368,-10.151,32.728,10.152,163.963,0.065,163.963,0.023,12.203,0.162,22.175,120.894,9.784,0.308,8.431e-7,5.333,0.006,1.898e4,4500,16.939,0.085,227.782,174.165,3.25,0.095,5.739e6,0,7.511,0.624,0.625,0.287,0.216,0.121,0.057,0.154,-4.848e-4,0,0,0,0,0.032,0.004,16.5,213.825,71.84,0.049,2.061,7.615,884.269,335.914,0.05,0.083
13.52,1137.602,29.861,-10.13,32.255,10.132,164.573,0.065,164.573,0.023,12.194,0.191,22.175,120.894,9.784,0.592,1.142e-6,5.421,8.433e-4,1.898e4,4500,16.939,0.085,227.007,174.165,3.203,0.094,5.661e6,0,7.314,0.624,0.625,0.287,0.216,0.121,0.111,0.322,1.683e-6,0,0,0,0,0.034,0.004,16.5,213.825,71.571,0.049,1.9,7.606,884.109,335.908,0.05,0.084
13.57,1139.082,29.355,-10.117,31.783,10.119,165.182,0.065,165.182,0.023,12.184,0.191,22.175,120.894,9.784,0.63,1.15e-6,5.539,7.214e-4,1.898e4,4500,16.939,0.085,226.905,174.165,3.196,0.093,5.575e6,0,7.094,0.624,0.625,0.288,0.216,0.121,0.118,0.342,-4.01e-4,0,0,0,0,0.036,0.004,16.5,213.825,71.297,0.049,1.885,7.596,883.951,335.902,0.05,0.084
13.62,1140.537,28.85,-10.111,31.314,10.113,165.791,0.066,165.791,0.023,12.175,0.169,22.175,120.894,9.784,0.466,9.911e-7,5.625,0.004,1.898e4,4500,16.939,0.085,227.344,174.165,3.223,0.091,5.482e6,0,6.856,0.624,0.625,0.288,0.216,0.121,0.087,0.242,1.026e-4,0,0,0,0,0.039,0.004,16.5,213.825,71.018,0.05,1.989,7.587,883.797,335.896,0.05,0.084
13.67,1141.967,28.344,-10.104,30.845,10.105,166.4,0.066,166.4,0.023,12.167,0.152,22.175,120.894,9.784,0.334,5.469e-7,5.684,0.008,1.898e4,4500,16.939,0.085,227.705,174.165,3.245,0.09,5.39e6,0,6.627,0.624,0.624,0.288,0.216,0.121,0.062,0.161,-1.479e-4,0,0,0,0,0.041,0.004,16.5,213.825,70.735,0.05,2.075,7.577,883.644,335.891,0.05,0.084
13.72,1143.372,27.839,-10.096,30.379,10.097,167.008,0.067,167.008,0.023,12.16,0.14,22.175,120.894,9.784,0.247,8.997e-7,5.722,0.015,1.898e4,4500,16.939,0.085,227.943,174.165,3.259,0.088,5.3e6,0,6.407,0.624,0.624,0.288,0.216,0.121,0.046,0.106,4.595e-4,0,0,0,0,0.043,0.004,16.5,213.825,70.45,0.05,2.139,7.568,883.495,335.885,0.05,0.085
13.77,1144.751,27.335,-10.085,29.915,10.086,167.616,0.067,167.616,0.023,12.153,0.138,22.175,120.894,9.784,0.252,6.181e-7,5.747,0.016,1.898e4,4500,16.939,0.085,227.926,174.165,3.258,0.087,5.213e6,0,6.198,0.624,0.624,0.288,0.216,0.121,0.047,0.107,-4.961e-4,0,0,0,0,0.045,0.004,16.5,213.825,70.163,0.05,2.156,7.559,883.348,335.88,0.05,0.085
13.82,1146.105,26.831,-10.073,29.452,10.074,168.223,0.068,168.223,0.023,12.146,0.138,22.175,120.894,9.784,0.294,1.236e-6,5.787,0.014,1.898e4,4500,16.939,0.085,227.81,174.165,3.251,0.085,5.128e6,0,5.996,0.624,0.624,0.288,0.216,0.121,0.055,0.131,3.983e-4,0,0,0,0,0.047,0.004,16.5,213.825,69.875,0.05,2.158,7.55,883.204,335.874,0.05,0.085
13.87,1147.434,26.327,-10.06,28.991,10.061,168.83,0.068,168.83,0.023,12.139,0.144,22.175,120.894,9.784,0.394,1.412e-6,5.815,0.01,1.898e4,4500,16.939,0.085,227.535,174.165,3.235,0.084,5.044e6,0,5.803,0.624,0.624,0.288,0.216,0.121,0.073,0.188,-1.138e-4,0,0,0,0,0.049,0.004,16.5,213.825,69.585,0.05,2.134,7.542,883.063,335.869,0.05,0.085
13.92,1148.738,25.825,-10.041,28.532,10.043,169.437,0.069,169.437,0.023,12.132,0.167,22.175,120.894,9.784,0.697,1.71e-6,5.892,0.003,1.898e4,4500,16.939,0.085,226.717,174.165,3.185,0.083,4.967e6,0,5.633,0.624,0.625,0.288,0.216,0.121,0.131,0.367,-1.248e-4,0,0,0,0,0.052,0.004,16.5,213.825,69.292,0.05,2.009,7.533,882.924,335.864,0.05,0.085
13.97,1150.017,25.323,-10.028,28.075,10.03,170.043,0.069,170.043,0.023,12.123,0.174,22.175,120.894,9.784,0.827,8.024e-7,6.001,0.002,1.898e4,4500,16.939,0.085,226.369,174.165,3.164,0.081,4.884e6,0,5.451,0.624,0.625,0.288,0.216,0.121,0.157,0.44,-4.36e-4,0,0,0,0,0.056,0.004,16.5,213.825,68.995,0.05,1.978,7.525,882.788,335.859,0.05,0.086
14.02,1151.27,24.822,-10.019,27.62,10.02,170.649,0.07,170.649,0.023,12.114,0.168,22.175,120.894,9.784,0.815,5.865e-7,6.097,0.003,1.898e4,4500,16.939,0.085,226.399,174.165,3.166,0.08,4.797e6,0,5.257,0.624,0.625,0.288,0.216,0.121,0.154,0.429,7.064e-5,0,0,0,0,0.06,0.004,16.5,213.825,68.693,0.051,2.024,7.517,882.655,335.854,0.05,0.086
14.07,1152.499,24.321,-10.008,27.168,10.01,171.255,0.07,171.255,0.023,12.106,0.168,22.175,120.894,9.784,0.877,8.101e-7,6.203,0.003,1.898e4,4500,16.939,0.085,226.235,174.165,3.156,0.078,4.712e6,0,5.075,0.624,0.625,0.288,0.216,0.121,0.166,0.462,1.781e-5,0,0,0,0,0.064,0.004,16.5,213.825,68.385,0.051,2.036,7.509,882.524,335.849,0.05,0.086
14.12,1153.702,23.821,-10.002,26.717,10.003,171.86,0.07,171.86,0.023,12.098,0.154,22.175,120.894,9.784,0.761,1.423e-6,6.307,0.006,1.898e4,4500,16.939,0.085,226.54,174.165,3.174,0.077,4.621e6,0,4.879,0.624,0.625,0.288,0.216,0.121,0.144,0.388,-2.161e-4,0,0,0,0,0.069,0.004,16.5,213.825,68.072,0.051,2.139,7.501,882.396,335.844,0.05,0.086
14.17,1154.881,23.321,-9.994,26.269,9.996,172.465,0.071,172.465,0.024,12.091,0.146,22.175,120.894,9.784,0.714,1.329e-6,6.364,0.007,1.898e4,4500,16.939,0.085,226.665,174.165,3.182,0.075,4.533e6,0,4.693,0.624,0.625,0.288,0.215,0.121,0.135,0.356,3.756e-4,0,0,0,0,0.073,0.004,16.5,213.825,67.756,0.051,2.212,7.493,882.271,335.84,0.05,0.086
14.22,1156.035,22.822,-9.98,25.823,9.981,173.069,0.071,173.069,0.024,12.083,0.159,22.175,120.894,9.784,0.957,8.861e-7,6.467,0.004,1.898e4,4500,16.939,0.085,226.021,174.165,3.143,0.074,4.454e6,0,4.537,0.624,0.625,0.288,0.215,0.121,0.182,0.495,1.287e-4,0,0,0,0,0.078,0.004,16.5,213.825,67.435,0.051,2.149,7.486,882.148,335.835,0.05,0.087
14.27,1157.163,22.323,-9.971,25.379,9.972,173.673,0.072,173.673,0.024,12.075,0.155,22.175,120.894,9.784,0.964,1.065e-6,6.564,0.005,1.898e4,4500,16.939,0.085,226.001,174.165,3.142,0.073,4.368e6,0,4.362,0.624,0.625,0.288,0.215,0.121,0.184,0.493,-3.036e-4,0,0,0,0,0.083,0.003,16.5,213.825,67.109,0.052,2.204,7.478,882.028,335.831,0.05,0.087
14.32,1158.267,21.825,-9.962,24.939,9.963,174.276,0.072,174.276,0.024,12.067,0.152,22.175,120.894,9.784,1,7.759e-7,6.654,0.006,1.898e4,4500,16.939,0.085,225.907,174.165,3.136,0.071,4.282e6,0,4.194,0.624,0.626,0.288,0.215,0.121,0.191,0.509,2.913e-5,0,0,0,0,0.089,0.003,16.5,213.825,66.779,0.052,2.249,7.471,881.911,335.826,0.05,0.087
14.37,1159.346,21.327,-9.952,24.5,9.953,174.88,0.073,174.88,0.024,12.06,0.154,22.175,120.894,9.784,1.109,1.144e-6,6.757,0.005,1.898e4,4500,16.939,0.085,225.621,174.165,3.119,0.07,4.199e6,0,4.035,0.624,0.626,0.288,0.215,0.121,0.212,0.567,3.049e-4,0,0,0,0,0.095,0.003,16.5,213.825,66.443,0.052,2.266,7.464,881.796,335.822,0.05,0.087
14.42,1160.4,20.829,-9.941,24.065,9.942,175.482,0.073,175.482,0.024,12.052,0.158,22.175,120.894,9.784,1.256,1.207e-6,6.858,0.005,1.898e4,4500,16.939,0.085,225.244,174.165,3.096,0.069,4.117e6,0,3.883,0.624,0.627,0.288,0.215,0.121,0.242,0.646,1.702e-5,0,0,0,0,0.102,0.003,16.5,213.825,66.103,0.052,2.271,7.457,881.684,335.818,0.05,0.087
14.47,1161.429,20.333,-9.926,23.632,9.927,176.085,0.074,176.085,0.024,12.044,0.174,22.175,120.894,9.784,1.603,1.149e-6,6.984,0.002,1.898e4,4500,16.939,0.085,224.365,174.165,3.042,0.067,4.041e6,0,3.753,0.624,0.628,0.288,0.215,0.121,0.312,0.841,-3.245e-4,0,0,0,0,0.11,0.003,16.5,213.825,65.757,0.052,2.194,7.451,881.574,335.814,0.05,0.088
14.52,1162.433,19.837,-9.909,23.202,9.911,176.687,0.074,176.687,0.024,12.035,0.192,22.175,120.894,9.784,2.016,7.01e-7,7.141,6.691e-4,1.898e4,4500,16.939,0.085,223.35,174.165,2.981,0.066,3.969e6,0,3.634,0.624,0.631,0.288,0.215,0.121,0.399,1.069,-1.704e-4,0,0,0,0,0.119,0.003,16.5,213.825,65.404,0.053,2.096,7.444,881.467,335.81,0.05,0.088
14.57,1163.412,19.342,-9.897,22.775,9.899,177.288,0.075,177.288,0.024,12.025,0.202,22.175,120.894,9.784,2.301,1.167e-6,7.328,2.006e-4,1.898e4,4500,16.939,0.085,222.667,174.165,2.939,0.065,3.892e6,0,3.505,0.624,0.633,0.288,0.215,0.121,0.46,1.221,3.687e-4,0,0,0,0,0.131,0.003,16.5,213.825,65.042,0.053,2.059,7.438,881.363,335.806,0.05,0.088
14.62,1164.367,18.847,-9.89,22.351,9.892,177.889,0.075,177.889,0.024,12.015,0.196,22.175,120.894,9.784,2.329,1.16e-6,7.513,8.14e-4,1.898e4,4500,16.939,0.085,222.6,174.165,2.935,0.063,3.805e6,0,3.353,0.624,0.633,0.288,0.215,0.121,0.466,1.223,3.08e-4,0,0,0,0,0.143,0.003,16.5,213.825,64.671,0.053,2.138,7.432,881.262,335.802,0.05,0.088
14.67,1165.297,18.353,-9.885,21.93,9.887,178.49,0.076,178.49,0.024,12.005,0.184,22.175,120.894,9.784,2.274,1.099e-6,7.685,0.002,1.898e4,4500,16.939,0.085,222.729,174.165,2.943,0.062,3.716e6,0,3.196,0.623,0.633,0.288,0.215,0.12,0.454,1.178,-4.828e-4,0,0,0,0,0.157,0.003,16.5,213.825,64.291,0.053,2.254,7.426,881.163,335.799,0.05,0.088
14.72,1166.202,17.859,-9.877,21.514,9.879,179.09,0.076,179.09,0.024,11.996,0.183,22.175,120.894,9.784,2.386,1.068e-6,7.845,0.002,1.898e4,4500,16.939,0.085,222.463,174.165,2.927,0.061,3.633e6,0,3.059,0.623,0.633,0.288,0.215,0.12,0.478,1.227,9.698e-5,0,0,0,0,0.172,0.003,16.5,213.825,63.903,0.054,2.307,7.42,881.067,335.795,0.05,0.088
14.77,1167.083,17.365,-9.865,21.1,9.867,179.689,0.077,179.689,0.024,11.987,0.191,22.175,120.894,9.784,2.708,1.087e-6,8.021,0.001,1.898e4,4500,16.939,0.085,221.713,174.165,2.882,0.059,3.557e6,0,2.944,0.623,0.636,0.288,0.215,0.12,0.548,1.393,3.634e-4,0,0,0,0,0.187,0.003,16.5,213.825,63.507,0.054,2.281,7.414,880.973,335.792,0.05,0.088
14.82,1167.939,16.872,-9.851,20.691,9.853,180.288,0.077,180.288,0.024,11.977,0.205,22.175,120.894,9.784,3.143,1.04e-6,8.205,5.753e-4,1.898e4,4500,16.939,0.085,220.725,174.165,2.822,0.058,3.485e6,0,2.844,0.623,0.64,0.288,0.215,0.12,0.646,1.62,-3.555e-4,0,0,0,0,0.204,0.003,16.5,213.825,63.101,0.054,2.219,7.408,880.882,335.788,0.05,0.089
14.87,1168.77,16.38,-9.835,20.285,9.837,180.887,0.077,180.887,0.025,11.966,0.224,22.175,120.894,9.784,3.704,1.068e-6,8.425,-4.782e-4,1.898e4,4500,16.939,0.085,219.497,174.165,2.747,0.057,3.417e6,0,2.76,0.623,0.646,0.288,0.215,0.12,0.776,1.908,3.475e-4,0,0,0,0,0.224,0.003,16.5,213.825,62.685,0.054,2.116,7.403,880.793,335.785,0.05,0.089
14.92,1169.577,15.889,-9.823,19.884,9.826,181.485,0.078,181.485,0.025,11.955,0.233,22.175,120.894,9.784,4.084,1.383e-6,8.659,-7.373e-4,1.898e4,4500,16.939,0.085,218.692,174.165,2.699,0.056,3.343e6,0,2.66,0.623,0.651,0.288,0.215,0.12,0.866,2.091,3.257e-6,0,0,0,0,0.247,0.003,16.5,213.825,62.258,0.055,2.093,7.398,880.708,335.782,0.05,0.089
14.97,1170.359,15.398,-9.814,19.486,9.816,182.082,0.078,182.082,0.025,11.943,0.234,22.175,120.894,9.784,4.357,1.368e-6,8.899,-6.472e-4,1.898e4,4500,16.939,0.085,218.127,174.165,2.664,0.054,3.265e6,0,2.55,0.623,0.654,0.288,0.215,0.12,0.932,2.211,2.457e-4,0,0,0,0,0.273,0.003,16.5,213.825,61.819,0.055,2.119,7.393,880.624,335.779,0.05,0.089
15.02,1171.117,14.907,-9.802,19.094,9.805,182.679,0.079,182.679,0.025,11.931,0.243,22.175,120.894,9.784,4.785,1.003e-6,9.138,-0.001,1.898e4,4500,16.939,0.085,217.262,174.165,2.612,0.053,3.192e6,0,2.459,0.623,0.659,0.288,0.215,0.12,1.038,2.41,-6.807e-5,0,0,0,0,0.301,0.003,16.5,213.825,61.368,0.055,2.095,7.388,880.544,335.776,0.05,0.089
15.07,1171.85,14.418,-9.782,18.706,9.786,183.276,0.079,183.276,0.025,11.918,0.27,22.175,120.894,9.784,5.6,1.141e-6,9.405,-0.002,1.898e4,4500,16.939,0.085,215.683,174.165,2.516,0.052,3.134e6,0,2.411,0.623,0.671,0.288,0.215,0.12,1.247,2.806,-1.391e-4,0,0,0,0,0.331,0.003,16.5,213.825,60.905,0.055,1.937,7.383,880.466,335.773,0.05,0.089
15.12,1172.558,13.929,-9.766,18.323,9.77,183.871,0.08,183.871,0.025,11.904,0.287,22.175,120.894,9.784,6.25,7.421e-7,9.704,-0.002,1.898e4,4500,16.939,0.085,214.486,174.165,2.444,0.051,3.07e6,0,2.347,0.623,0.681,0.288,0.215,0.12,1.419,3.1,-2.02e-4,0,0,0,0,0.367,0.003,16.5,213.825,60.427,0.055,1.85,7.378,880.39,335.77,0.05,0.09
15.17,1173.243,13.441,-9.759,17.945,9.763,184.466,0.08,184.466,0.025,11.89,0.285,22.175,120.894,9.784,6.533,8.623e-7,9.996,-0.002,1.898e4,4500,16.939,0.085,213.978,174.165,2.413,0.05,2.992e6,0,2.244,0.623,0.685,0.288,0.215,0.12,1.496,3.2,-2.381e-4,0,0,0,0,0.41,0.003,16.5,213.825,59.935,0.056,1.908,7.374,880.318,335.767,0.05,0.09
15.22,1173.902,12.953,-9.751,17.573,9.755,185.06,0.081,185.06,0.025,11.876,0.283,22.175,120.894,9.784,6.866,1.009e-6,10.286,-0.002,1.898e4,4500,16.939,0.085,213.396,174.165,2.378,0.049,2.915e6,0,2.146,0.623,0.69,0.288,0.215,0.12,1.588,3.318,-2.193e-4,0,0,0,0,0.458,0.002,16.5,213.825,59.428,0.056,1.959,7.37,880.247,335.765,0.05,0.09
15.27,1174.538,12.466,-9.741,17.207,9.745,185.653,0.081,185.654,0.025,11.861,0.287,22.175,120.894,9.784,7.324,8.528e-7,10.572,-0.002,1.898e4,4500,16.939,0.085,212.613,174.165,2.33,0.047,2.843e6,0,2.063,0.623,0.697,0.288,0.215,0.12,1.717,3.493,-4.246e-4,0,0,0,0,0.508,0.002,16.5,213.825,58.906,0.056,1.975,7.366,880.18,335.762,0.05,0.09
15.32,1175.149,11.979,-9.729,16.848,9.733,186.246,0.082,186.246,0.025,11.847,0.294,22.175,120.894,9.784,7.884,1.357e-6,10.865,-0.002,1.898e4,4500,16.939,0.085,211.687,174.165,2.274,0.046,2.775e6,0,1.991,0.623,0.707,0.288,0.215,0.12,1.879,3.709,-1.243e-4,0,0,0,0,0.564,0.002,16.5,213.825,58.37,0.056,1.967,7.362,880.115,335.76,0.05,0.09
15.37,1175.736,11.493,-9.717,16.495,9.721,186.838,0.082,186.838,0.025,11.832,0.301,22.175,120.894,9.784,8.481,9.508e-7,11.155,-0.002,1.898e4,4500,16.939,0.085,210.737,174.165,2.216,0.045,2.707e6,0,1.921,0.623,0.716,0.288,0.215,0.12,2.055,3.931,3.277e-4,0,0,0,0,0.624,0.002,16.5,213.825,57.82,0.056,1.96,7.358,880.052,335.758,0.05,0.09
15.42,1176.298,11.008,-9.706,16.149,9.711,187.429,0.083,187.429,0.025,11.817,0.305,22.175,120.894,9.784,9.029,1.111e-6,11.454,-0.002,1.898e4,4500,16.939,0.085,209.896,174.165,2.165,0.044,2.637e6,0,1.846,0.623,0.725,0.288,0.215,0.12,2.221,4.118,1.989e-4,0,0,0,0,0.693,0.002,16.5,213.825,57.255,0.057,1.984,7.354,879.993,335.755,0.05,0.091
15.47,1176.837,10.522,-9.702,15.811,9.706,188.02,0.083,188.02,0.025,11.802,0.297,22.175,120.894,9.784,9.35,1.028e-6,11.737,-0.001,1.898e4,4500,16.939,0.085,209.416,174.165,2.136,0.043,2.557e6,0,1.748,0.623,0.731,0.288,0.215,0.12,2.321,4.184,3.374e-4,0,0,0,0,0.774,0.002,16.5,213.825,56.675,0.057,2.101,7.351,879.935,335.753,0.05,0.091
15.52,1177.351,10.037,-9.692,15.482,9.696,188.61,0.084,188.61,0.025,11.787,0.3,22.175,120.894,9.784,9.963,9.255e-7,12.013,-9.463e-4,1.898e4,4500,16.939,0.085,208.525,174.165,2.082,0.041,2.488e6,0,1.678,0.623,0.74,0.288,0.215,0.12,2.514,4.379,9.329e-5,0,0,0,0,0.857,0.002,16.5,213.825,56.081,0.057,2.134,7.347,879.881,335.751,0.05,0.091
15.57,1177.84,9.553,-9.679,15.16,9.683,189.199,0.084,189.199,0.026,11.772,0.307,22.175,120.894,9.784,10.721,1.117e-6,12.293,-9.481e-4,1.898e4,4500,16.939,0.085,207.471,174.165,2.018,0.04,2.424e6,0,1.618,0.623,0.752,0.288,0.215,0.12,2.76,4.627,1.588e-4,0,0,0,0,0.945,0.002,16.5,213.825,55.473,0.057,2.136,7.344,879.829,335.749,0.05,0.091
15.62,1178.306,9.07,-9.664,14.848,9.669,189.787,0.085,189.787,0.026,11.756,0.317,22.175,120.894,9.784,11.574,1.298e-6,12.568,-9.982e-4,1.898e4,4500,16.939,0.085,206.34,174.165,1.95,0.039,2.363e6,0,1.566,0.624,0.766,0.289,0.215,0.12,3.046,4.9,-4.657e-4,0,0,0,0,1.039,0.002,16.5,213.825,54.852,0.057,2.125,7.341,879.779,335.748,0.05,0.091
15.67,1178.747,8.587,-9.646,14.545,9.651,190.374,0.085,190.374,0.026,11.74,0.333,22.175,120.894,9.784,12.623,9.364e-7,12.853,-0.001,1.898e4,4500,16.939,0.085,205.026,174.165,1.87,0.039,2.311e6,0,1.528,0.625,0.782,0.29,0.215,0.12,3.41,5.241,7.653e-5,0,0,0,0,1.136,0.002,16.5,213.825,54.216,0.058,2.066,7.338,879.732,335.746,0.05,0.091
15.72,1179.165,8.105,-9.633,14.252,9.639,190.961,0.086,190.961,0.026,11.723,0.338,22.175,120.894,9.784,13.473,1.292e-6,13.139,-0.001,1.898e4,4500,16.939,0.085,204.02,174.165,1.809,0.037,2.248e6,0,1.468,0.627,0.794,0.291,0.215,0.12,3.715,5.466,3.376e-4,0,0,0,0,1.255,0.002,16.5,213.825,53.567,0.058,2.096,7.335,879.688,335.744,0.05,0.092
15.77,1179.558,7.624,-9.621,13.97,9.627,191.546,0.086,191.546,0.026,11.706,0.341,22.175,120.894,9.784,14.329,1.084e-6,13.415,-8.732e-4,1.898e4,4500,16.939,0.085,203.055,174.165,1.751,0.036,2.184e6,0,1.404,0.628,0.804,0.293,0.215,0.12,4.031,5.672,-3.498e-4,0,0,0,0,1.386,0.002,16.5,213.825,52.903,0.058,2.147,7.333,879.646,335.743,0.05,0.092
15.82,1179.927,7.143,-9.602,13.698,9.609,192.131,0.087,192.131,0.026,11.689,0.354,22.175,120.894,9.784,15.463,1.161e-6,13.693,-9.733e-4,1.898e4,4500,16.939,0.085,201.849,174.165,1.678,0.036,2.132e6,0,1.354,0.629,0.814,0.294,0.215,0.12,4.463,5.973,-3.332e-4,0,0,0,0,1.515,0.002,16.5,213.825,52.225,0.058,2.127,7.33,879.607,335.741,0.05,0.092
