Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
4.22,347.907,152.064,-20.232,154.514,20.305,56.007,0.004,56.007,0.004,27.405,1.71,22.175,120.893,9.787,0.112,6.091e-6,-1.934,0.002,1.898e4,4500,16.939,0.085,229.381,174.165,3.346,0.457,2.955e7,0,200.623,0.66,0.66,0.282,0.231,0.147,0.021,0.071,-4.557e-4,0,0,0,0,-1.795e-4,0.021,16.5,213.825,78.973,0.006,1.916,12.739,972.446,339.018,0.05,0.042
4.27,355.485,151.055,-20.114,153.507,20.171,57.375,0.004,57.375,0.004,27.325,1.515,22.175,120.893,9.787,0.175,2.571e-6,-1.138,0.003,1.898e4,4500,16.939,0.085,229.194,174.165,3.335,0.454,2.934e7,0,197.705,0.66,0.66,0.282,0.231,0.147,0.033,0.11,-1.744e-4,0,0,0,0,-6.299e-5,0.021,16.5,213.825,78.897,0.007,1.838,12.689,971.558,338.989,0.05,0.042
4.32,363.012,150.053,-19.968,152.507,20.023,58.74,0.005,58.74,0.005,27.252,1.478,22.175,120.893,9.787,0.182,3.449e-6,-0.135,-3.313e-4,1.898e4,4500,16.939,0.085,229.161,174.165,3.333,0.451,2.913e7,0,194.838,0.659,0.659,0.282,0.231,0.146,0.034,0.115,-3.894e-4,0,0,0,0,-9.042e-7,0.021,16.5,213.825,78.865,0.008,1.784,12.64,970.675,338.959,0.05,0.042
4.37,370.49,149.059,-19.776,151.516,19.849,60.1,0.005,60.1,0.005,27.174,1.697,22.175,120.893,9.787,0.097,1.974e-6,0.644,0.004,1.898e4,4500,16.939,0.085,229.381,174.165,3.346,0.448,2.893e7,0,192.07,0.659,0.659,0.282,0.231,0.146,0.018,0.061,-4.833e-4,0,0,0,0,2.073e-5,0.021,16.5,213.825,78.88,0.008,1.864,12.592,969.798,338.93,0.05,0.042
4.42,377.918,148.075,-19.575,150.531,19.675,61.457,0.005,61.457,0.005,27.08,1.979,22.175,120.893,9.787,0.014,6.964e-7,-0.766,0.018,1.898e4,4500,16.939,0.085,229.597,174.165,3.359,0.445,2.873e7,0,189.367,0.658,0.658,0.282,0.231,0.146,0.003,0.009,1.288e-4,0,0,0,0,-2.967e-5,0.02,16.5,213.825,78.919,0.009,1.968,12.544,968.926,338.9,0.05,0.043
4.47,385.298,147.101,-19.404,149.554,19.518,62.808,0.005,62.808,0.005,26.977,2.109,22.175,120.893,9.787,0.074,1.309e-6,-0.537,0.004,1.898e4,4500,16.939,0.085,229.417,174.165,3.349,0.442,2.852e7,0,186.651,0.658,0.658,0.282,0.23,0.145,0.014,0.046,-4.9e-4,0,0,0,0,-1.477e-5,0.02,16.5,213.825,78.953,0.009,1.942,12.496,968.061,338.871,0.05,0.043
4.52,392.629,146.135,-19.251,148.585,19.371,64.155,0.005,64.155,0.005,26.87,2.152,22.175,120.893,9.787,0.102,1.138e-6,-0.114,0.004,1.898e4,4500,16.939,0.085,229.326,174.165,3.343,0.44,2.832e7,0,183.963,0.657,0.658,0.282,0.23,0.145,0.019,0.064,5.128e-5,0,0,0,0,-6.769e-7,0.02,16.5,213.825,78.97,0.009,1.886,12.448,967.201,338.842,0.05,0.043
4.57,399.911,145.176,-19.106,147.622,19.23,65.495,0.006,65.495,0.005,26.762,2.172,22.175,120.893,9.786,0.12,1.397e-6,0.418,0.004,1.898e4,4500,16.939,0.085,229.262,174.165,3.339,0.437,2.812e7,0,181.339,0.657,0.657,0.282,0.23,0.145,0.023,0.075,2.37e-5,0,0,0,0,9.189e-6,0.02,16.5,213.825,78.962,0.009,1.874,12.401,966.347,338.814,0.05,0.043
4.62,407.146,144.224,-18.969,146.666,19.093,66.831,0.006,66.831,0.005,26.654,2.172,22.175,120.893,9.786,0.129,2.866e-6,1.022,0.005,1.898e4,4500,16.939,0.085,229.224,174.165,3.337,0.434,2.792e7,0,178.781,0.657,0.657,0.282,0.23,0.144,0.024,0.081,4.463e-4,0,0,0,0,5.559e-5,0.02,16.5,213.825,78.925,0.008,1.915,12.354,965.499,338.785,0.05,0.044
4.67,414.334,143.279,-18.856,145.717,18.967,68.161,0.006,68.161,0.005,26.547,2.046,22.175,120.893,9.786,0.089,9.857e-7,1.631,0.005,1.898e4,4500,16.939,0.085,229.322,174.165,3.343,0.431,2.773e7,0,176.231,0.656,0.656,0.282,0.23,0.144,0.017,0.056,1.331e-4,0,0,0,0,1.434e-4,0.02,16.5,213.825,78.858,0.007,1.904,12.307,964.656,338.757,0.05,0.044
4.72,421.474,142.338,-18.763,144.775,18.852,69.486,0.006,69.486,0.005,26.451,1.828,22.175,120.893,9.786,0.01,1.36e-6,1.79,0.028,1.898e4,4500,16.939,0.085,229.528,174.165,3.355,0.428,2.753e7,0,173.692,0.656,0.656,0.282,0.229,0.144,0.002,0.007,3.237e-5,0,0,0,0,1.751e-4,0.02,16.5,213.825,78.771,0.007,1.83,12.26,963.818,338.729,0.05,0.044
4.77,428.568,141.402,-18.664,143.839,18.737,70.806,0.006,70.806,0.005,26.363,1.657,22.175,120.893,9.786,0.052,1.468e-6,-1.727,0.007,1.898e4,4500,16.939,0.085,229.398,174.165,3.347,0.426,2.734e7,0,171.22,0.655,0.655,0.283,0.229,0.144,0.01,0.033,2.213e-4,0,0,0,0,-1.652e-4,0.019,16.5,213.825,78.681,0.008,1.804,12.214,962.986,338.701,0.05,0.044
4.82,435.615,140.472,-18.567,142.91,18.626,72.122,0.007,72.122,0.005,26.285,1.484,22.175,120.893,9.786,0.117,2.741e-6,-1.339,0.003,1.898e4,4500,16.939,0.085,229.207,174.165,3.336,0.423,2.714e7,0,168.767,0.655,0.655,0.283,0.229,0.143,0.022,0.073,1.7e-4,0,0,0,0,-1.005e-4,0.019,16.5,213.825,78.603,0.009,1.729,12.169,962.16,338.673,0.05,0.044
4.87,442.615,139.546,-18.449,141.987,18.505,73.435,0.007,73.435,0.005,26.214,1.433,22.175,120.893,9.786,0.132,1.586e-6,-0.703,0.001,1.898e4,4500,16.939,0.085,229.152,174.165,3.333,0.42,2.695e7,0,166.374,0.654,0.655,0.283,0.229,0.143,0.025,0.082,1.368e-4,0,0,0,0,-2.807e-5,0.019,16.5,213.825,78.552,0.01,1.707,12.123,961.339,338.645,0.05,0.045
4.92,449.569,138.627,-18.313,141.07,18.373,74.743,0.007,74.743,0.005,26.14,1.486,22.175,120.893,9.786,0.103,2.009e-6,-0.248,-0.001,1.898e4,4500,16.939,0.085,229.219,174.165,3.337,0.418,2.676e7,0,164.035,0.654,0.654,0.283,0.229,0.143,0.019,0.065,-1.898e-4,0,0,0,0,-3.534e-6,0.019,16.5,213.825,78.529,0.01,1.732,12.078,960.523,338.618,0.05,0.045
4.97,456.478,137.715,-18.18,140.16,18.243,76.049,0.007,76.049,0.005,26.065,1.522,22.175,120.893,9.786,0.08,1.602e-6,0.185,0.003,1.898e4,4500,16.939,0.085,229.273,174.165,3.34,0.415,2.657e7,0,161.696,0.654,0.654,0.283,0.229,0.142,0.015,0.05,-4.418e-4,0,0,0,0,1.988e-6,0.019,16.5,213.825,78.529,0.011,1.681,12.033,959.713,338.591,0.05,0.045
5.02,463.341,136.809,-18.043,139.255,18.112,77.35,0.008,77.35,0.006,25.987,1.584,22.175,120.893,9.786,0.043,2.277e-6,0.443,0.005,1.898e4,4500,16.939,0.085,229.362,174.165,3.345,0.412,2.639e7,0,159.391,0.653,0.653,0.283,0.228,0.142,0.008,0.027,-9.961e-5,0,0,0,0,1.157e-5,0.019,16.5,213.825,78.546,0.011,1.626,11.988,958.908,338.564,0.05,0.045
5.07,470.159,135.91,-17.91,138.357,17.984,78.647,0.008,78.647,0.006,25.907,1.634,22.175,120.893,9.786,0.011,2.189e-6,0.549,0.017,1.898e4,4500,16.939,0.085,229.442,174.165,3.35,0.41,2.62e7,0,157.109,0.653,0.653,0.283,0.228,0.142,0.002,0.007,6.553e-5,0,0,0,0,1.805e-5,0.019,16.5,213.825,78.572,0.011,1.543,11.944,958.108,338.537,0.05,0.045
5.12,476.932,135.018,-17.773,137.465,17.856,79.941,0.008,79.941,0.006,25.824,1.721,22.175,120.893,9.786,0.039,8.799e-7,-0.54,0.005,1.898e4,4500,16.939,0.085,229.352,174.165,3.345,0.407,2.602e7,0,154.881,0.653,0.653,0.283,0.228,0.142,0.007,0.025,-2.532e-4,0,0,0,0,-1.769e-5,0.019,16.5,213.825,78.599,0.011,1.498,11.9,957.314,338.51,0.05,0.046
5.17,483.661,134.133,-17.632,136.579,17.728,81.23,0.008,81.23,0.006,25.734,1.844,22.175,120.893,9.786,0.105,1.369e-6,-0.21,0.004,1.898e4,4500,16.939,0.085,229.157,174.165,3.333,0.404,2.584e7,0,152.723,0.652,0.652,0.283,0.228,0.141,0.02,0.065,4.196e-4,0,0,0,0,-2.712e-6,0.018,16.5,213.825,78.619,0.011,1.524,11.856,956.525,338.484,0.05,0.046
5.22,490.345,133.255,-17.514,135.699,17.612,82.514,0.008,82.514,0.006,25.64,1.851,22.175,120.893,9.786,0.119,1.624e-6,0.292,0.004,1.898e4,4500,16.939,0.085,229.106,174.165,3.33,0.402,2.565e7,0,150.559,0.652,0.652,0.283,0.228,0.141,0.022,0.074,-1.656e-4,0,0,0,0,5.316e-6,0.018,16.5,213.825,78.617,0.01,1.477,11.813,955.741,338.457,0.05,0.046
5.27,496.986,132.381,-17.416,134.825,17.505,83.794,0.009,83.794,0.006,25.55,1.762,22.175,120.893,9.786,0.089,2.386e-6,0.687,0.009,1.898e4,4500,16.939,0.085,229.178,174.165,3.334,0.399,2.547e7,0,148.399,0.651,0.651,0.283,0.227,0.141,0.017,0.056,-4.526e-4,0,0,0,0,2.975e-5,0.018,16.5,213.825,78.592,0.009,1.375,11.77,954.962,338.431,0.05,0.046
5.32,503.584,131.513,-17.31,133.956,17.396,85.069,0.009,85.069,0.006,25.464,1.733,22.175,120.893,9.786,0.085,1.255e-6,0.974,0.009,1.898e4,4500,16.939,0.085,229.18,174.165,3.334,0.397,2.529e7,0,146.322,0.651,0.651,0.283,0.227,0.14,0.016,0.053,-3.964e-4,0,0,0,0,6.06e-5,0.018,16.5,213.825,78.55,0.008,1.375,11.727,954.208,338.405,0.05,0.047
5.37,510.138,130.65,-17.2,133.092,17.288,86.34,0.009,86.34,0.006,25.377,1.74,22.175,120.893,9.786,0.096,5.016e-7,1.378,0.009,1.898e4,4500,16.939,0.085,229.139,174.165,3.332,0.394,2.512e7,0,144.316,0.651,0.651,0.283,0.227,0.14,0.018,0.059,-2.654e-4,0,0,0,0,1.229e-4,0.018,16.5,213.825,78.49,0.007,1.456,11.684,953.476,338.379,0.05,0.047
5.42,516.649,129.793,-17.098,132.234,17.184,87.607,0.009,87.607,0.006,25.291,1.715,22.175,120.893,9.786,0.09,3.556e-6,1.7,0.012,1.898e4,4500,16.939,0.085,229.143,174.165,3.332,0.392,2.495e7,0,142.337,0.65,0.65,0.283,0.227,0.14,0.017,0.057,-3.159e-4,0,0,0,0,1.894e-4,0.018,16.5,213.825,78.413,0.007,1.534,11.642,952.748,338.354,0.05,0.047
5.47,523.117,128.94,-17.011,131.381,17.088,88.869,0.01,88.869,0.006,25.206,1.626,22.175,120.893,9.786,0.053,2.381e-6,2.059,0.02,1.898e4,4500,16.939,0.085,229.236,174.165,3.338,0.389,2.478e7,0,140.37,0.65,0.65,0.283,0.227,0.14,0.01,0.033,-4.741e-4,0,0,0,0,2.814e-4,0.018,16.5,213.825,78.318,0.008,1.579,11.6,952.026,338.328,0.05,0.047
5.52,529.543,128.092,-16.938,130.533,17.001,90.127,0.01,90.127,0.006,25.129,1.464,22.175,120.893,9.786,0.021,-7.713e-7,-2.053,0.046,1.898e4,4500,16.939,0.085,229.316,174.165,3.342,0.387,2.461e7,0,138.396,0.65,0.65,0.283,0.227,0.139,0.004,0.014,8.566e-5,0,0,0,0,-2.834e-4,0.018,16.5,213.825,78.215,0.009,1.544,11.558,951.308,338.303,0.05,0.047
5.57,535.926,127.247,-16.85,129.691,16.908,91.382,0.01,91.382,0.006,25.058,1.396,22.175,120.893,9.786,0.051,1.553e-6,-1.911,0.01,1.898e4,4500,16.939,0.085,229.222,174.165,3.337,0.384,2.444e7,0,136.495,0.649,0.649,0.284,0.227,0.139,0.009,0.032,-1.684e-4,0,0,0,0,-2.486e-4,0.018,16.5,213.825,78.114,0.01,1.604,11.516,950.594,338.278,0.05,0.047
5.62,542.268,126.407,-16.756,128.853,16.811,92.633,0.01,92.633,0.006,24.989,1.366,22.175,120.893,9.786,0.062,2.539e-6,-1.726,0.001,1.898e4,4500,16.939,0.085,229.182,174.165,3.334,0.382,2.427e7,0,134.629,0.649,0.649,0.284,0.226,0.139,0.012,0.038,-1.541e-4,0,0,0,0,-2.054e-4,0.017,16.5,213.825,78.023,0.011,1.683,11.475,949.886,338.253,0.05,0.048
5.67,548.567,125.571,-16.661,128.02,16.715,93.881,0.011,93.881,0.007,24.922,1.346,22.175,120.893,9.786,0.067,1.728e-6,-1.472,-3.577e-4,1.898e4,4500,16.939,0.085,229.158,174.165,3.333,0.38,2.411e7,0,132.783,0.649,0.649,0.284,0.226,0.139,0.013,0.042,-2.586e-4,0,0,0,0,-1.513e-4,0.017,16.5,213.825,77.944,0.012,1.745,11.434,949.182,338.228,0.05,0.048
5.72,554.825,124.741,-16.569,127.193,16.621,95.125,0.011,95.125,0.007,24.854,1.311,22.175,120.893,9.786,0.08,1.009e-6,-1.261,-0.001,1.898e4,4500,16.939,0.085,229.113,174.165,3.33,0.377,2.394e7,0,130.943,0.648,0.648,0.284,0.226,0.138,0.015,0.049,-3.646e-4,0,0,0,0,-1.125e-4,0.017,16.5,213.825,77.875,0.013,1.763,11.394,948.483,338.203,0.05,0.048
5.77,561.041,123.914,-16.484,126.37,16.531,96.367,0.011,96.367,0.007,24.791,1.246,22.175,120.894,9.786,0.107,1.656e-6,-0.9,-0.002,1.898e4,4500,16.939,0.085,229.026,174.165,3.325,0.375,2.377e7,0,129.098,0.648,0.648,0.284,0.226,0.138,0.02,0.067,-4.545e-4,0,0,0,0,-5.807e-5,0.017,16.5,213.825,77.821,0.015,1.707,11.353,947.789,338.179,0.05,0.048
5.82,567.216,123.092,-16.384,125.552,16.433,97.605,0.011,97.605,0.007,24.729,1.259,22.175,120.894,9.786,0.093,1.633e-6,-0.534,-0.002,1.898e4,4500,16.939,0.085,229.055,174.165,3.327,0.372,2.361e7,0,127.3,0.648,0.648,0.284,0.226,0.138,0.017,0.059,-1.806e-4,0,0,0,0,-2.073e-5,0.017,16.5,213.825,77.786,0.016,1.706,11.313,947.099,338.155,0.05,0.048
5.87,573.351,122.276,-16.272,124.739,16.327,98.839,0.012,98.839,0.007,24.664,1.344,22.175,120.894,9.786,0.04,7.527e-7,-0.299,-0.003,1.898e4,4500,16.939,0.085,229.194,174.165,3.335,0.37,2.345e7,0,125.551,0.647,0.647,0.284,0.226,0.138,0.008,0.025,4.625e-4,0,0,0,0,-6.596e-6,0.017,16.5,213.825,77.766,0.016,1.761,11.273,946.413,338.13,0.05,0.049
5.92,579.444,121.465,-16.164,123.93,16.225,100.071,0.012,100.071,0.007,24.594,1.41,22.175,120.894,9.786,0.005,1.318e-6,0.279,-0.036,1.898e4,4500,16.939,0.085,229.283,174.165,3.34,0.368,2.329e7,0,123.815,0.647,0.647,0.284,0.226,0.138,9.342e-4,0.003,4.768e-4,0,0,0,0,5.814e-6,0.017,16.5,213.825,77.752,0.016,1.787,11.234,945.732,338.106,0.05,0.051
5.97,585.497,120.66,-16.065,123.127,16.129,101.299,0.012,101.299,0.007,24.524,1.431,22.175,120.894,9.786,0.026,7.002e-7,0.307,-0.002,1.898e4,4500,16.939,0.085,229.214,174.165,3.336,0.365,2.313e7,0,122.081,0.647,0.647,0.284,0.225,0.137,0.005,0.017,-4.26e-4,0,0,0,0,7.127e-6,0.017,16.5,213.825,77.738,0.015,1.759,11.194,945.056,338.083,0.05,0.054
6.02,591.51,119.859,-15.961,122.327,16.031,102.523,0.013,102.523,0.007,24.451,1.494,22.175,120.894,9.786,0.072,1.261e-6,0.442,0.004,1.898e4,4500,16.939,0.085,229.079,174.165,3.328,0.363,2.297e7,0,120.401,0.646,0.646,0.284,0.225,0.137,0.013,0.045,-1.239e-4,0,0,0,0,1.49e-5,0.017,16.5,213.825,77.72,0.014,1.797,11.155,944.384,338.059,0.05,0.054
6.07,597.483,119.064,-15.853,121.533,15.932,103.744,0.013,103.744,0.007,24.374,1.586,22.175,120.894,9.786,0.133,2.755e-6,0.782,0.008,1.898e4,4500,16.939,0.085,228.9,174.165,3.317,0.361,2.281e7,0,118.775,0.646,0.646,0.284,0.225,0.137,0.025,0.083,4.672e-4,0,0,0,0,4.737e-5,0.016,16.5,213.825,77.689,0.013,1.901,11.116,943.717,338.035,0.05,0.054
6.12,603.417,118.273,-15.761,120.742,15.843,104.96,0.013,104.961,0.007,24.293,1.603,22.175,120.894,9.786,0.152,1.291e-6,1.275,0.004,1.898e4,4500,16.939,0.085,228.839,174.165,3.314,0.358,2.266e7,0,117.149,0.646,0.646,0.284,0.225,0.137,0.028,0.094,-9.115e-5,0,0,0,0,1.274e-4,0.016,16.5,213.825,77.638,0.012,1.959,11.078,943.054,338.012,0.05,0.054
6.17,609.311,117.487,-15.697,119.957,15.767,106.173,0.014,106.173,0.007,24.215,1.485,22.175,120.894,9.786,0.092,-5.177e-7,1.687,0.01,1.898e4,4500,16.939,0.085,228.996,174.165,3.323,0.356,2.25e7,0,115.485,0.646,0.646,0.284,0.225,0.136,0.017,0.057,8.361e-5,0,0,0,0,2.261e-4,0.016,16.5,213.825,77.564,0.011,1.892,11.039,942.396,337.989,0.05,0.055
6.22,615.165,116.704,-15.632,119.175,15.693,107.382,0.014,107.382,0.007,24.145,1.382,22.175,120.894,9.786,0.038,1.313e-6,1.79,0.03,1.898e4,4500,16.939,0.085,229.137,174.165,3.332,0.354,2.234e7,0,113.861,0.645,0.645,0.284,0.225,0.136,0.007,0.023,-2.11e-5,0,0,0,0,2.58e-4,0.016,16.5,213.825,77.475,0.01,1.858,11.001,941.741,337.966,0.05,0.055
6.27,620.981,115.924,-15.558,118.398,15.615,108.588,0.014,108.588,0.007,24.076,1.333,22.175,120.894,9.786,0.014,-3.941e-7,1.956,0.088,1.898e4,4500,16.939,0.085,229.195,174.165,3.335,0.352,2.219e7,0,112.296,0.645,0.645,0.284,0.225,0.136,0.003,0.009,2.75e-4,0,0,0,0,3.12e-4,0.016,16.5,213.825,77.381,0.01,1.908,10.964,941.092,337.943,0.05,0.055
6.32,626.758,115.147,-15.495,117.625,15.545,109.79,0.014,109.79,0.008,24.013,1.234,22.175,120.894,9.786,0.04,2.015e-6,-1.867,0.029,1.898e4,4500,16.939,0.085,229.116,174.165,3.33,0.349,2.203e7,0,110.722,0.645,0.645,0.284,0.225,0.136,0.007,0.025,-1.498e-4,0,0,0,0,-2.881e-4,0.016,16.5,213.825,77.285,0.011,1.883,10.926,940.446,337.92,0.05,0.055
6.37,632.496,114.374,-15.427,116.856,15.471,110.989,0.015,110.989,0.008,23.952,1.172,22.175,120.894,9.786,0.073,-1.037e-6,-1.73,0.016,1.898e4,4500,16.939,0.085,229.015,174.165,3.324,0.347,2.188e7,0,109.183,0.644,0.644,0.284,0.224,0.136,0.014,0.046,-4.333e-4,0,0,0,0,-2.504e-4,0.016,16.5,213.825,77.194,0.011,1.891,10.889,939.805,337.897,0.05,0.055
6.42,638.195,113.605,-15.356,116.091,15.397,112.185,0.015,112.185,0.008,23.895,1.122,22.175,120.894,9.786,0.099,1.25e-6,-1.449,0.008,1.898e4,4500,16.939,0.085,228.935,174.165,3.319,0.345,2.173e7,0,107.66,0.644,0.644,0.284,0.224,0.135,0.018,0.062,-4.962e-5,0,0,0,0,-1.78e-4,0.016,16.5,213.825,77.115,0.013,1.886,10.852,939.168,337.875,0.05,0.06
6.47,643.856,112.839,-15.282,115.33,15.321,113.379,0.015,113.379,0.008,23.839,1.09,22.175,120.894,9.786,0.113,6.916e-7,-1.177,0.004,1.898e4,4500,16.939,0.085,228.886,174.165,3.316,0.343,2.157e7,0,106.155,0.644,0.644,0.284,0.224,0.135,0.021,0.07,-3.724e-4,0,0,0,0,-1.191e-4,0.016,16.5,213.825,77.049,0.014,1.875,10.815,938.536,337.853,0.05,0.06
6.52,649.479,112.077,-15.213,114.573,15.248,114.569,0.016,114.569,0.008,23.786,1.033,22.175,120.894,9.786,0.142,5.986e-7,-0.805,0.004,1.898e4,4500,16.939,0.085,228.798,174.165,3.311,0.34,2.142e7,0,104.643,0.644,0.644,0.284,0.224,0.135,0.027,0.088,-3.676e-4,0,0,0,0,-5.641e-5,0.016,16.5,213.825,77,0.015,1.795,10.778,937.908,337.831,0.05,0.061
6.57,655.064,111.318,-15.131,113.82,15.167,115.757,0.016,115.757,0.008,23.735,1.042,22.175,120.894,9.786,0.129,9.054e-7,-0.386,0.004,1.898e4,4500,16.939,0.085,228.826,174.165,3.313,0.338,2.127e7,0,103.166,0.643,0.643,0.284,0.224,0.135,0.024,0.08,-5.253e-5,0,0,0,0,-1.314e-5,0.015,16.5,213.825,76.97,0.016,1.76,10.742,937.284,337.809,0.05,0.061
6.62,660.611,110.564,-15.028,113.071,15.073,116.943,0.016,116.943,0.008,23.681,1.158,22.175,120.894,9.786,0.044,1.263e-6,-0.128,1.133e-4,1.898e4,4500,16.939,0.085,229.055,174.165,3.327,0.336,2.113e7,0,101.753,0.643,0.643,0.285,0.224,0.135,0.008,0.028,-1.078e-4,0,0,0,0,-1.466e-6,0.015,16.5,213.825,76.958,0.017,1.841,10.706,936.664,337.787,0.05,0.061
6.67,666.121,109.815,-14.927,112.326,14.981,118.125,0.017,118.125,0.008,23.619,1.268,22.175,120.894,9.786,0.039,1.359e-6,0.173,-0.002,1.898e4,4500,16.939,0.085,229.061,174.165,3.327,0.334,2.098e7,0,100.359,0.643,0.643,0.285,0.224,0.134,0.007,0.024,2.209e-4,0,0,0,0,2.716e-6,0.015,16.5,213.825,76.952,0.017,1.913,10.67,936.048,337.765,0.05,0.061
6.72,671.593,109.071,-14.844,111.585,14.901,119.305,0.017,119.305,0.008,23.555,1.296,22.175,120.894,9.786,0.07,1.118e-6,0.309,-2.187e-4,1.898e4,4500,16.939,0.085,228.969,174.165,3.321,0.332,2.083e7,0,98.945,0.642,0.643,0.285,0.224,0.134,0.013,0.043,4.439e-5,0,0,0,0,8.774e-6,0.015,16.5,213.825,76.941,0.017,1.886,10.635,935.437,337.743,0.05,0.061
6.77,677.028,108.331,-14.768,110.848,14.825,120.481,0.017,120.481,0.008,23.49,1.298,22.175,120.894,9.786,0.082,1.498e-6,0.518,5.774e-4,1.898e4,4500,16.939,0.085,228.926,174.165,3.319,0.329,2.069e7,0,97.543,0.642,0.642,0.285,0.224,0.134,0.015,0.051,-6.124e-5,0,0,0,0,2.491e-5,0.015,16.5,213.825,76.92,0.016,1.844,10.599,934.83,337.722,0.05,0.061
6.82,682.426,107.594,-14.682,110.115,14.744,121.654,0.018,121.654,0.008,23.425,1.355,22.175,120.894,9.786,0.132,1.2e-6,0.724,0.002,1.898e4,4500,16.939,0.085,228.779,174.165,3.31,0.327,2.054e7,0,96.2,0.642,0.642,0.285,0.223,0.134,0.025,0.082,-1.46e-4,0,0,0,0,4.938e-5,0.015,16.5,213.825,76.889,0.016,1.896,10.564,934.227,337.701,0.05,0.061
6.87,687.787,106.862,-14.602,109.385,14.668,122.823,0.018,122.823,0.008,23.354,1.389,22.175,120.894,9.786,0.166,6.693e-7,1.234,0.002,1.898e4,4500,16.939,0.085,228.678,174.165,3.304,0.325,2.04e7,0,94.88,0.642,0.642,0.285,0.223,0.134,0.031,0.103,-3.138e-4,0,0,0,0,1.454e-4,0.015,16.5,213.825,76.841,0.015,1.961,10.529,933.628,337.68,0.05,0.061
6.92,693.112,106.133,-14.552,108.658,14.609,123.989,0.018,123.989,0.008,23.288,1.282,22.175,120.894,9.786,0.101,3.184e-6,1.509,0.006,1.898e4,4500,16.939,0.085,228.852,174.165,3.314,0.323,2.025e7,0,93.5,0.641,0.642,0.285,0.223,0.134,0.019,0.063,-3.738e-4,0,0,0,0,2.202e-4,0.015,16.5,213.825,76.772,0.014,1.856,10.495,933.033,337.659,0.05,0.062
6.97,698.401,105.407,-14.492,107.936,14.544,125.152,0.019,125.152,0.008,23.226,1.236,22.175,120.894,9.786,0.076,1.642e-6,1.715,0.012,1.898e4,4500,16.939,0.085,228.915,174.165,3.318,0.321,2.011e7,0,92.184,0.641,0.641,0.285,0.223,0.133,0.014,0.047,-3.518e-4,0,0,0,0,2.885e-4,0.015,16.5,213.825,76.69,0.014,1.857,10.46,932.442,337.638,0.05,0.062
7.02,703.653,104.684,-14.425,107.216,14.477,126.312,0.019,126.312,0.009,23.164,1.226,22.175,120.894,9.786,0.075,1.56e-6,1.907,0.018,1.898e4,4500,16.939,0.085,228.909,174.165,3.318,0.319,1.997e7,0,90.913,0.641,0.641,0.285,0.223,0.133,0.014,0.046,-2.478e-4,0,0,0,0,3.611e-4,0.015,16.5,213.825,76.599,0.013,1.922,10.426,931.855,337.617,0.05,0.062
7.07,708.869,103.965,-14.369,106.501,14.416,127.468,0.019,127.468,0.009,23.103,1.172,22.175,120.894,9.786,0.041,5.047e-7,2.089,0.039,1.898e4,4500,16.939,0.085,228.997,174.165,3.323,0.317,1.983e7,0,89.638,0.641,0.641,0.285,0.223,0.133,0.008,0.025,-1.783e-4,0,0,0,0,4.392e-4,0.014,16.5,213.825,76.499,0.012,1.938,10.392,931.272,337.597,0.05,0.062
7.12,714.049,103.247,-14.324,105.788,14.364,128.622,0.02,128.622,0.009,23.048,1.067,22.175,120.894,9.786,0.032,-2.958e-7,-2.076,0.053,1.898e4,4500,16.939,0.085,229.016,174.165,3.324,0.315,1.969e7,0,88.35,0.641,0.641,0.285,0.223,0.133,0.006,0.02,2.128e-4,0,0,0,0,-4.396e-4,0.014,16.5,213.825,76.394,0.012,1.878,10.359,930.694,337.576,0.05,0.062
7.17,719.194,102.532,-14.279,105.079,14.312,129.773,0.02,129.773,0.009,22.997,0.972,22.175,120.894,9.785,0.1,1.925e-6,-1.933,0.017,1.898e4,4500,16.939,0.085,228.819,174.165,3.312,0.313,1.955e7,0,87.081,0.64,0.64,0.285,0.223,0.133,0.019,0.062,4.349e-4,0,0,0,0,-3.866e-4,0.014,16.5,213.825,76.293,0.012,1.82,10.325,930.119,337.556,0.05,0.062
