Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
5.57,538.519,128.066,-16.856,129.707,16.895,76.133,0.011,76.133,0.008,20.571,1.146,22.175,120.893,9.786,0.003,-4.124e-7,-0.957,0.013,1.898e4,4500,16.939,0.085,229.352,174.165,3.345,0.383,2.438e7,0,135.8,0.649,0.649,0.284,0.227,0.139,6.059e-4,0.002,7.049e-5,0,0,0,0,-6.262e-5,0.018,16.5,213.825,80.871,0.015,0,11.5,950.305,338.268,0.05,0.046
5.62,544.901,127.225,-16.76,128.869,16.797,77.16,0.011,77.16,0.008,20.514,1.11,22.175,120.893,9.786,0.016,-1.581e-6,-0.918,0.008,1.898e4,4500,16.939,0.085,229.306,174.165,3.342,0.381,2.421e7,0,133.899,0.649,0.649,0.284,0.226,0.139,0.003,0.01,3.38e-4,0,0,0,0,-5.84e-5,0.017,16.5,213.825,80.824,0.015,0,11.458,949.592,338.243,0.05,0.046
5.67,551.242,126.39,-16.664,128.035,16.699,78.184,0.011,78.184,0.008,20.46,1.083,22.175,120.893,9.786,0.025,-4.344e-7,-0.846,0.003,1.898e4,4500,16.939,0.085,229.271,174.165,3.34,0.379,2.404e7,0,132.025,0.648,0.648,0.284,0.226,0.139,0.005,0.015,3.054e-4,0,0,0,0,-5.027e-5,0.017,16.5,213.825,80.78,0.014,0,11.417,948.883,338.218,0.05,0.046
5.72,557.54,125.559,-16.569,127.206,16.603,79.206,0.012,79.206,0.008,20.406,1.065,22.175,120.893,9.786,0.029,-5.952e-7,-0.748,0.005,1.898e4,4500,16.939,0.085,229.25,174.165,3.338,0.376,2.387e7,0,130.178,0.648,0.648,0.284,0.226,0.138,0.005,0.018,-3.989e-5,0,0,0,0,-3.981e-5,0.017,16.5,213.825,80.74,0.014,0,11.376,948.18,338.193,0.05,0.046
5.77,563.798,124.733,-16.473,126.382,16.506,80.225,0.012,80.225,0.009,20.353,1.057,22.175,120.893,9.786,0.027,-8.288e-7,-0.649,0.006,1.898e4,4500,16.939,0.085,229.245,174.165,3.338,0.374,2.371e7,0,128.356,0.648,0.648,0.284,0.226,0.138,0.005,0.017,-1.786e-4,0,0,0,0,-3.033e-5,0.017,16.5,213.825,80.705,0.015,0,11.335,947.481,338.168,0.05,0.047
5.82,570.014,123.912,-16.377,125.563,16.411,81.241,0.012,81.241,0.009,20.3,1.057,22.175,120.893,9.786,0.021,-1.52e-6,-0.566,0.007,1.898e4,4500,16.939,0.085,229.253,174.165,3.339,0.371,2.354e7,0,126.56,0.648,0.648,0.284,0.226,0.138,0.004,0.014,-2.794e-4,0,0,0,0,-2.335e-5,0.017,16.5,213.825,80.675,0.015,0,11.295,946.786,338.144,0.05,0.047
5.87,576.189,123.095,-16.281,124.749,16.316,82.255,0.013,82.255,0.009,20.247,1.064,22.175,120.893,9.786,0.011,-8.667e-7,-0.509,0.005,1.898e4,4500,16.939,0.085,229.271,174.165,3.34,0.369,2.338e7,0,124.79,0.647,0.647,0.284,0.226,0.138,0.002,0.007,-1.022e-5,0,0,0,0,-1.916e-5,0.017,16.5,213.825,80.648,0.016,0,11.255,946.096,338.119,0.05,0.047
5.92,582.323,122.284,-16.186,123.94,16.222,83.266,0.013,83.266,0.009,20.194,1.074,22.175,120.893,9.786,3.477e-4,-9.14e-7,0,0,1.898e4,4500,16.939,0.085,229.292,174.165,3.341,0.367,2.322e7,0,123.044,0.647,0.647,0.284,0.226,0.137,6.48e-5,1.707e-4,-3.587e-4,0,0,0,0,0,0.017,16.5,213.825,80.623,0.016,0,11.215,945.411,338.095,0.05,0.047
5.97,588.417,121.477,-16.093,123.135,16.129,84.274,0.013,84.274,0.009,20.14,1.082,22.175,120.893,9.786,0.012,0,0.513,-0.009,1.898e4,4500,16.939,0.085,229.251,174.165,3.339,0.364,2.305e7,0,121.322,0.647,0.647,0.284,0.225,0.137,0.002,0.007,3.712e-4,0,0,0,0,1.995e-5,0.017,16.5,213.825,80.598,0.017,0,11.175,944.73,338.071,0.05,0.047
6.02,594.471,120.674,-16.001,122.334,16.038,85.28,0.013,85.28,0.009,20.086,1.087,22.175,120.893,9.786,0.021,0,0.568,-0.009,1.898e4,4500,16.939,0.085,229.215,174.165,3.336,0.362,2.289e7,0,119.624,0.646,0.646,0.284,0.225,0.137,0.004,0.013,4.665e-4,0,0,0,0,2.481e-5,0.017,16.5,213.825,80.572,0.018,0,11.136,944.054,338.047,0.05,0.048
6.07,600.485,119.876,-15.912,121.539,15.949,86.283,0.014,86.283,0.009,20.031,1.087,22.175,120.893,9.786,0.028,0,0.646,-0.012,1.898e4,4500,16.939,0.085,229.189,174.165,3.335,0.36,2.273e7,0,117.95,0.646,0.646,0.284,0.225,0.137,0.005,0.017,-4.901e-5,0,0,0,0,3.253e-5,0.016,16.5,213.825,80.541,0.019,0,11.097,943.382,338.024,0.05,0.048
6.12,606.459,119.083,-15.825,120.747,15.861,87.283,0.014,87.283,0.009,19.977,1.079,22.175,120.893,9.786,0.03,0,0.737,-0.011,1.898e4,4500,16.939,0.085,229.174,174.165,3.334,0.357,2.258e7,0,116.299,0.646,0.646,0.284,0.225,0.137,0.006,0.018,-4.512e-4,0,0,0,0,4.291e-5,0.016,16.5,213.825,80.507,0.019,0,11.058,942.714,338,0.05,0.048
6.17,612.393,118.294,-15.74,119.96,15.776,88.28,0.014,88.28,0.009,19.923,1.065,22.175,120.893,9.786,0.028,-8.35e-7,0.824,-0.015,1.898e4,4500,16.939,0.085,229.171,174.165,3.334,0.355,2.242e7,0,114.67,0.645,0.645,0.284,0.225,0.136,0.005,0.017,3.004e-4,0,0,0,0,5.437e-5,0.016,16.5,213.825,80.468,0.019,0,11.019,942.051,337.977,0.05,0.048
6.22,618.288,117.509,-15.657,119.177,15.692,89.275,0.015,89.275,0.009,19.871,1.045,22.175,120.893,9.786,0.022,-4.556e-7,0.9,-0.021,1.898e4,4500,16.939,0.085,229.177,174.165,3.334,0.353,2.226e7,0,113.063,0.645,0.645,0.284,0.225,0.136,0.004,0.013,-8.916e-5,0,0,0,0,6.563e-5,0.016,16.5,213.825,80.424,0.02,0,10.981,941.393,337.953,0.05,0.049
6.27,624.144,116.728,-15.577,118.399,15.61,90.267,0.015,90.267,0.009,19.819,1.021,22.175,120.893,9.786,0.014,0,0.954,-0.029,1.898e4,4500,16.939,0.085,229.192,174.165,3.335,0.35,2.211e7,0,111.478,0.645,0.645,0.284,0.225,0.136,0.003,0.009,1.638e-4,0,0,0,0,7.478e-5,0.016,16.5,213.825,80.378,0.02,0,10.943,940.738,337.93,0.05,0.049
6.32,629.961,115.951,-15.497,117.624,15.529,91.257,0.015,91.257,0.01,19.769,0.996,22.175,120.893,9.786,0.005,-1.038e-6,0.979,-0.069,1.898e4,4500,16.939,0.085,229.21,174.165,3.336,0.348,2.195e7,0,109.915,0.645,0.645,0.284,0.224,0.136,8.522e-4,0.003,-1.724e-5,0,0,0,0,7.981e-5,0.016,16.5,213.825,80.329,0.02,0,10.905,940.088,337.907,0.05,0.049
6.37,635.739,115.178,-15.419,116.854,15.449,92.244,0.015,92.244,0.01,19.719,0.972,22.175,120.893,9.786,0.005,-1.194e-6,-0.983,-0.04,1.898e4,4500,16.939,0.085,229.201,174.165,3.336,0.346,2.18e7,0,108.373,0.644,0.644,0.284,0.224,0.136,8.888e-4,0.004,-2.861e-5,0,0,0,0,-8.139e-5,0.016,16.5,213.825,80.28,0.019,0,10.868,939.443,337.885,0.05,0.049
6.42,641.479,114.409,-15.341,116.088,15.371,93.229,0.016,93.229,0.01,19.671,0.951,22.175,120.893,9.786,0.013,-7.794e-7,-0.956,-0.006,1.898e4,4500,16.939,0.085,229.171,174.165,3.334,0.344,2.165e7,0,106.852,0.644,0.644,0.284,0.224,0.135,0.002,0.008,-4.846e-4,0,0,0,0,-7.801e-5,0.016,16.5,213.825,80.231,0.019,0,10.83,938.802,337.862,0.05,0.05
6.47,647.18,113.644,-15.264,115.326,15.292,94.211,0.016,94.211,0.01,19.624,0.933,22.175,120.893,9.786,0.018,-1.401e-6,-0.912,0.003,1.898e4,4500,16.939,0.085,229.148,174.165,3.332,0.341,2.149e7,0,105.351,0.644,0.644,0.284,0.224,0.135,0.003,0.011,-2.221e-4,0,0,0,0,-7.194e-5,0.016,16.5,213.825,80.185,0.018,0,10.793,938.165,337.84,0.05,0.05
6.52,652.844,112.883,-15.187,114.568,15.215,95.191,0.016,95.191,0.01,19.578,0.921,22.175,120.893,9.786,0.02,0,-0.855,0.004,1.898e4,4500,16.939,0.085,229.133,174.165,3.331,0.339,2.134e7,0,103.87,0.643,0.643,0.284,0.224,0.135,0.004,0.013,1.695e-4,0,0,0,0,-6.416e-5,0.016,16.5,213.825,80.14,0.017,0,10.757,937.532,337.817,0.05,0.05
6.57,658.469,112.126,-15.11,113.814,15.137,96.169,0.017,96.169,0.01,19.532,0.913,22.175,120.894,9.786,0.019,3.427e-7,-0.801,0.007,1.898e4,4500,16.939,0.085,229.128,174.165,3.331,0.337,2.119e7,0,102.409,0.643,0.643,0.284,0.224,0.135,0.004,0.012,1.27e-4,0,0,0,0,-5.701e-5,0.015,16.5,213.825,80.099,0.017,0,10.72,936.903,337.795,0.05,0.05
6.62,664.056,111.372,-15.033,113.064,15.061,97.145,0.017,97.145,0.01,19.486,0.91,22.175,120.894,9.786,0.015,3.322e-7,-0.754,0.012,1.898e4,4500,16.939,0.085,229.132,174.165,3.331,0.335,2.104e7,0,100.967,0.643,0.643,0.285,0.224,0.135,0.003,0.009,2.802e-4,0,0,0,0,-5.117e-5,0.015,16.5,213.825,80.06,0.017,0,10.684,936.279,337.773,0.05,0.05
6.67,669.606,110.622,-14.957,112.318,14.985,98.118,0.017,98.118,0.01,19.441,0.91,22.175,120.894,9.786,0.009,0,-0.721,0.023,1.898e4,4500,16.939,0.085,229.142,174.165,3.332,0.333,2.09e7,0,99.545,0.643,0.643,0.285,0.224,0.134,0.002,0.006,3.414e-4,0,0,0,0,-4.745e-5,0.015,16.5,213.825,80.024,0.017,0,10.648,935.659,337.751,0.05,0.05
6.72,675.119,109.876,-14.882,111.575,14.91,99.089,0.018,99.089,0.01,19.395,0.912,22.175,120.894,9.786,0.001,-4.637e-7,-0.701,0.082,1.898e4,4500,16.939,0.085,229.156,174.165,3.333,0.33,2.075e7,0,98.141,0.642,0.642,0.285,0.224,0.134,2.447e-4,4.94e-4,2.978e-4,0,0,0,0,-4.549e-5,0.015,16.5,213.825,79.988,0.018,0,10.612,935.043,337.73,0.05,0.05
6.77,680.594,109.134,-14.807,110.836,14.835,100.057,0.018,100.057,0.01,19.35,0.914,22.175,120.894,9.786,0.007,-1.205e-6,0.715,0.003,1.898e4,4500,16.939,0.085,229.133,174.165,3.331,0.328,2.06e7,0,96.756,0.642,0.642,0.285,0.223,0.134,0.001,0.004,-2.609e-4,0,0,0,0,4.787e-5,0.015,16.5,213.825,79.953,0.019,0,10.576,934.431,337.708,0.05,0.051
6.82,686.032,108.396,-14.734,110.101,14.762,101.024,0.018,101.024,0.01,19.304,0.915,22.175,120.894,9.786,0.014,-9.021e-7,0.74,-0.007,1.898e4,4500,16.939,0.085,229.105,174.165,3.33,0.326,2.046e7,0,95.389,0.642,0.642,0.285,0.223,0.134,0.003,0.009,4.04e-4,0,0,0,0,5.203e-5,0.015,16.5,213.825,79.916,0.02,0,10.541,933.824,337.687,0.05,0.051
6.87,691.433,107.661,-14.662,109.37,14.69,101.988,0.019,101.988,0.01,19.258,0.914,22.175,120.894,9.786,0.02,5.514e-7,0.785,-0.01,1.898e4,4500,16.939,0.085,229.081,174.165,3.328,0.324,2.031e7,0,94.039,0.642,0.642,0.285,0.223,0.134,0.004,0.012,2.748e-4,0,0,0,0,5.933e-5,0.015,16.5,213.825,79.878,0.02,0,10.506,933.22,337.665,0.05,0.051
6.92,696.798,106.929,-14.591,108.642,14.619,102.949,0.019,102.949,0.011,19.213,0.909,22.175,120.894,9.786,0.024,-5.428e-7,0.841,-0.014,1.898e4,4500,16.939,0.085,229.063,174.165,3.327,0.322,2.017e7,0,92.708,0.641,0.641,0.285,0.223,0.133,0.004,0.014,-1.955e-4,0,0,0,0,6.893e-5,0.015,16.5,213.825,79.838,0.021,0,10.471,932.621,337.644,0.05,0.051
6.97,702.126,106.202,-14.522,107.917,14.55,103.909,0.019,103.909,0.011,19.167,0.902,22.175,120.894,9.786,0.025,-6.887e-7,0.901,-0.011,1.898e4,4500,16.939,0.085,229.053,174.165,3.327,0.32,2.003e7,0,91.394,0.641,0.641,0.285,0.223,0.133,0.005,0.016,1.076e-4,0,0,0,0,8.03e-5,0.015,16.5,213.825,79.794,0.022,0,10.436,932.026,337.623,0.05,0.051
7.02,707.418,105.477,-14.454,107.197,14.482,104.866,0.02,104.866,0.011,19.123,0.891,22.175,120.894,9.786,0.024,0,0.96,-0.015,1.898e4,4500,16.939,0.085,229.049,174.165,3.326,0.318,1.988e7,0,90.097,0.641,0.641,0.285,0.223,0.133,0.004,0.014,1.961e-4,0,0,0,0,9.236e-5,0.015,16.5,213.825,79.748,0.022,0,10.402,931.434,337.602,0.05,0.051
7.07,712.674,104.756,-14.388,106.479,14.415,105.821,0.02,105.821,0.011,19.078,0.878,22.175,120.894,9.786,0.02,0,1.012,-0.015,1.898e4,4500,16.939,0.085,229.052,174.165,3.326,0.315,1.974e7,0,88.816,0.641,0.641,0.285,0.223,0.133,0.004,0.012,-4.058e-4,0,0,0,0,1.04e-4,0.014,16.5,213.825,79.698,0.022,0,10.368,930.847,337.582,0.05,0.051
7.12,717.894,104.038,-14.323,105.765,14.349,106.774,0.02,106.774,0.011,19.035,0.863,22.175,120.894,9.785,0.015,6.955e-7,1.052,-0.016,1.898e4,4500,16.939,0.085,229.06,174.165,3.327,0.313,1.96e7,0,87.552,0.64,0.64,0.285,0.223,0.133,0.003,0.009,-8.87e-5,0,0,0,0,1.139e-4,0.014,16.5,213.825,79.647,0.022,0,10.334,930.264,337.561,0.05,0.053
7.17,723.078,103.324,-14.259,105.055,14.284,107.725,0.021,107.725,0.011,18.992,0.847,22.175,120.894,9.785,0.009,-1.412e-6,1.079,-0.01,1.898e4,4500,16.939,0.085,229.07,174.165,3.328,0.311,1.946e7,0,86.305,0.64,0.64,0.285,0.223,0.133,0.002,0.005,2.083e-4,0,0,0,0,1.215e-4,0.014,16.5,213.825,79.593,0.021,0,10.3,929.685,337.541,0.05,0.053
7.22,728.227,102.612,-14.196,104.348,14.22,108.673,0.021,108.673,0.011,18.95,0.831,22.175,120.894,9.785,0.002,-1.47e-6,1.091,0.023,1.898e4,4500,16.939,0.085,229.081,174.165,3.328,0.309,1.932e7,0,85.074,0.64,0.64,0.285,0.222,0.132,4.211e-4,0.002,2.37e-4,0,0,0,0,1.258e-4,0.014,16.5,213.825,79.539,0.021,0,10.267,929.11,337.52,0.05,0.053
7.27,733.339,101.904,-14.134,103.644,14.157,109.62,0.021,109.62,0.011,18.909,0.816,22.175,120.894,9.785,0.004,0,-1.091,0.03,1.898e4,4500,16.939,0.085,229.071,174.165,3.328,0.307,1.919e7,0,83.858,0.64,0.64,0.285,0.222,0.132,6.742e-4,0.003,-1.147e-4,0,0,0,0,-1.275e-4,0.014,16.5,213.825,79.484,0.02,0,10.233,928.538,337.5,0.05,0.053
7.32,738.417,101.199,-14.072,102.943,14.095,110.564,0.022,110.564,0.011,18.869,0.802,22.175,120.894,9.785,0.008,0,-1.075,0.028,1.898e4,4500,16.939,0.085,229.051,174.165,3.326,0.305,1.905e7,0,82.658,0.639,0.639,0.285,0.222,0.132,0.002,0.005,4.104e-4,0,0,0,0,-1.254e-4,0.014,16.5,213.825,79.43,0.02,0,10.2,927.971,337.48,0.05,0.053
7.37,743.459,100.497,-14.01,102.246,14.033,111.507,0.022,111.507,0.011,18.829,0.791,22.175,120.894,9.785,0.011,-1.237e-6,-1.052,0.032,1.898e4,4500,16.939,0.085,229.036,174.165,3.325,0.303,1.891e7,0,81.473,0.639,0.639,0.285,0.222,0.132,0.002,0.008,2.926e-4,0,0,0,0,-1.218e-4,0.014,16.5,213.825,79.377,0.019,0,10.168,927.408,337.46,0.05,0.053
7.42,748.467,99.798,-13.949,101.551,13.971,112.447,0.022,112.447,0.011,18.789,0.782,22.175,120.894,9.785,0.012,-4.788e-7,-1.025,0.032,1.898e4,4500,16.939,0.085,229.026,174.165,3.325,0.301,1.878e7,0,80.303,0.639,0.639,0.285,0.222,0.132,0.002,0.008,-2.103e-4,0,0,0,0,-1.172e-4,0.014,16.5,213.825,79.325,0.019,0,10.135,926.848,337.441,0.05,0.054
7.47,753.439,99.102,-13.889,100.86,13.91,113.386,0.023,113.386,0.011,18.75,0.776,22.175,120.894,9.785,0.012,-8.162e-7,-0.997,0.04,1.898e4,4500,16.939,0.085,229.022,174.165,3.325,0.299,1.864e7,0,79.149,0.639,0.639,0.285,0.222,0.132,0.002,0.007,-4.733e-4,0,0,0,0,-1.125e-4,0.014,16.5,213.825,79.274,0.019,0,10.103,926.293,337.421,0.05,0.054
7.52,758.377,98.409,-13.828,100.172,13.85,114.322,0.023,114.322,0.012,18.712,0.771,22.175,120.894,9.785,0.009,0,-0.975,0.042,1.898e4,4500,16.939,0.085,229.023,174.165,3.325,0.297,1.851e7,0,78.008,0.639,0.639,0.285,0.222,0.131,0.002,0.006,-2.991e-4,0,0,0,0,-1.09e-4,0.014,16.5,213.825,79.225,0.019,0,10.071,925.741,337.402,0.05,0.054
7.57,763.28,97.719,-13.768,99.487,13.79,115.257,0.023,115.257,0.012,18.673,0.768,22.175,120.894,9.785,0.005,-7.96e-7,-0.957,0.068,1.898e4,4500,16.939,0.085,229.028,174.165,3.325,0.295,1.837e7,0,76.883,0.638,0.638,0.285,0.222,0.131,9.308e-4,0.003,-2.65e-4,0,0,0,0,-1.064e-4,0.013,16.5,213.825,79.177,0.02,0,10.039,925.193,337.382,0.05,0.056
7.62,768.149,97.032,-13.709,98.805,13.731,116.189,0.024,116.189,0.012,18.635,0.766,22.175,120.894,9.785,2.323e-4,-4.39e-7,0,0,1.898e4,4500,16.939,0.085,229.036,174.165,3.325,0.293,1.824e7,0,75.771,0.638,0.638,0.285,0.222,0.131,4.305e-5,5.425e-4,4.607e-4,0,0,0,0,0,0.013,16.5,213.825,79.129,0.021,0,10.007,924.649,337.363,0.05,0.056
7.67,772.983,96.348,-13.651,98.127,13.672,117.12,0.024,117.12,0.012,18.597,0.765,22.175,120.894,9.785,0.006,-7.088e-7,0.96,0.006,1.898e4,4500,16.939,0.085,229.014,174.165,3.324,0.291,1.811e7,0,74.674,0.638,0.638,0.285,0.222,0.131,0.001,0.003,1.64e-4,0,0,0,0,1.102e-4,0.013,16.5,213.825,79.081,0.021,0,9.976,924.109,337.344,0.05,0.056
7.72,777.784,95.667,-13.593,97.451,13.614,118.049,0.024,118.049,0.012,18.558,0.763,22.175,120.894,9.785,0.011,-7.361e-7,0.976,-0.014,1.898e4,4500,16.939,0.085,228.993,174.165,3.323,0.289,1.798e7,0,73.59,0.638,0.638,0.285,0.222,0.131,0.002,0.007,7.473e-5,0,0,0,0,1.155e-4,0.013,16.5,213.825,79.033,0.022,0,9.944,923.573,337.325,0.05,0.058
7.77,782.55,94.989,-13.536,96.778,13.557,118.976,0.025,118.976,0.012,18.52,0.761,22.175,120.894,9.785,0.016,5.853e-7,1.002,-0.02,1.898e4,4500,16.939,0.085,228.973,174.165,3.322,0.287,1.784e7,0,72.52,0.638,0.638,0.285,0.221,0.131,0.003,0.01,1.327e-4,0,0,0,0,1.234e-4,0.013,16.5,213.825,78.983,0.024,0,9.913,923.04,337.306,0.05,0.058
7.82,787.283,94.314,-13.48,96.108,13.501,119.901,0.025,119.901,0.012,18.482,0.757,22.175,120.894,9.785,0.02,0,1.036,-0.023,1.898e4,4500,16.939,0.085,228.956,174.165,3.321,0.285,1.771e7,0,71.463,0.637,0.637,0.285,0.221,0.131,0.004,0.012,1.115e-4,0,0,0,0,1.336e-4,0.013,16.5,213.825,78.932,0.024,0,9.883,922.512,337.288,0.05,0.059
7.87,791.982,93.641,-13.424,95.44,13.445,120.824,0.026,120.824,0.012,18.445,0.752,22.175,120.894,9.785,0.022,-6.707e-7,1.076,-0.027,1.898e4,4500,16.939,0.085,228.943,174.165,3.32,0.283,1.758e7,0,70.42,0.637,0.637,0.285,0.221,0.13,0.004,0.014,4.328e-4,0,0,0,0,1.464e-4,0.013,16.5,213.825,78.879,0.025,0,9.852,921.987,337.269,0.05,0.059
7.92,796.647,92.971,-13.37,94.776,13.391,121.746,0.026,121.746,0.012,18.407,0.746,22.175,120.894,9.785,0.024,-3.372e-7,1.121,-0.028,1.898e4,4500,16.939,0.085,228.934,174.165,3.319,0.281,1.746e7,0,69.389,0.637,0.637,0.285,0.221,0.13,0.004,0.015,2.529e-4,0,0,0,0,1.611e-4,0.013,16.5,213.825,78.824,0.026,0,9.822,921.465,337.251,0.05,0.059
7.97,801.279,92.304,-13.317,94.114,13.337,122.665,0.026,122.665,0.012,18.37,0.738,22.175,120.894,9.785,0.023,-1.693e-6,1.163,-0.028,1.898e4,4500,16.939,0.085,228.93,174.165,3.319,0.279,1.733e7,0,68.372,0.637,0.637,0.286,0.221,0.13,0.004,0.014,-3.464e-4,0,0,0,0,1.758e-4,0.013,16.5,213.825,78.767,0.026,0,9.792,920.948,337.233,0.05,0.059
8.02,805.877,91.639,-13.265,93.455,13.285,123.583,0.027,123.583,0.012,18.333,0.729,22.175,120.894,9.785,0.021,-2.912e-7,1.203,-0.026,1.898e4,4500,16.939,0.085,228.929,174.165,3.319,0.277,1.72e7,0,67.367,0.637,0.637,0.286,0.221,0.13,0.004,0.013,1.934e-5,0,0,0,0,1.907e-4,0.013,16.5,213.825,78.708,0.026,0,9.762,920.434,337.215,0.05,0.059
8.07,810.443,90.978,-13.213,92.799,13.233,124.498,0.027,124.498,0.012,18.297,0.719,22.175,120.894,9.785,0.019,-4.815e-7,1.239,-0.025,1.898e4,4500,16.939,0.085,228.932,174.165,3.319,0.275,1.707e7,0,66.374,0.636,0.636,0.286,0.221,0.13,0.003,0.011,-6.697e-5,0,0,0,0,2.053e-4,0.013,16.5,213.825,78.647,0.026,0,9.732,919.924,337.197,0.05,0.06
8.12,814.975,90.318,-13.163,92.146,13.182,125.412,0.027,125.412,0.013,18.262,0.709,22.175,120.894,9.785,0.015,-6.794e-7,1.268,-0.019,1.898e4,4500,16.939,0.085,228.936,174.165,3.319,0.273,1.695e7,0,65.394,0.636,0.636,0.286,0.221,0.13,0.003,0.009,1.717e-4,0,0,0,0,2.178e-4,0.012,16.5,213.825,78.584,0.025,0,9.703,919.418,337.179,0.05,0.06
8.17,819.475,89.661,-13.113,91.495,13.131,126.325,0.028,126.325,0.013,18.226,0.698,22.175,120.894,9.785,0.011,0,1.29,-0.009,1.898e4,4500,16.939,0.085,228.942,174.165,3.32,0.271,1.682e7,0,64.426,0.636,0.636,0.286,0.221,0.13,0.002,0.007,-3.649e-4,0,0,0,0,2.287e-4,0.012,16.5,213.825,78.52,0.024,0,9.673,918.915,337.161,0.05,0.06
8.22,823.941,89.007,-13.063,90.847,13.082,127.235,0.028,127.235,0.013,18.192,0.688,22.175,120.894,9.785,0.007,-8.581e-7,1.304,0.017,1.898e4,4500,16.939,0.085,228.948,174.165,3.32,0.269,1.67e7,0,63.47,0.636,0.636,0.286,0.221,0.129,0.001,0.004,2.884e-4,0,0,0,0,2.373e-4,0.012,16.5,213.825,78.455,0.024,0,9.644,918.416,337.143,0.05,0.06
8.27,828.375,88.355,-13.015,90.201,13.032,128.144,0.029,128.144,0.013,18.158,0.678,22.175,120.894,9.785,0.003,4.969e-7,1.309,0.094,1.898e4,4500,16.939,0.085,228.954,174.165,3.32,0.268,1.657e7,0,62.526,0.636,0.636,0.286,0.221,0.129,5.398e-4,0.001,4.519e-4,0,0,0,0,2.425e-4,0.012,16.5,213.825,78.39,0.023,0,9.616,917.921,337.126,0.05,0.06
8.32,832.777,87.705,-12.966,89.558,12.984,129.051,0.029,129.051,0.013,18.124,0.669,22.175,120.894,9.785,3.832e-4,2.952e-7,0,0,1.898e4,4500,16.939,0.085,228.955,174.165,3.321,0.266,1.645e7,0,61.594,0.635,0.635,0.286,0.221,0.129,7.091e-5,-2.274e-4,1.864e-5,0,0,0,0,0,0.012,16.5,213.825,78.324,0.023,0,9.587,917.429,337.109,0.05,0.06
8.37,837.146,87.058,-12.918,88.918,12.935,129.956,0.029,129.956,0.013,18.091,0.66,22.175,120.894,9.785,0.002,-7.159e-7,-1.287,0.251,1.898e4,4500,16.939,0.085,228.945,174.165,3.32,0.264,1.632e7,0,60.673,0.635,0.635,0.286,0.22,0.129,4.509e-4,0.001,4.328e-4,0,0,0,0,-2.413e-4,0.012,16.5,213.825,78.259,0.022,0,9.559,916.941,337.091,0.05,0.06
8.42,841.483,86.414,-12.871,88.28,12.888,130.86,0.03,130.86,0.013,18.058,0.653,22.175,120.894,9.785,0.004,-1.528e-6,-1.29,0.2,1.898e4,4500,16.939,0.085,228.936,174.165,3.319,0.262,1.62e7,0,59.763,0.635,0.635,0.286,0.22,0.129,6.631e-4,0.003,-4.889e-4,0,0,0,0,-2.459e-4,0.012,16.5,213.825,78.193,0.022,0,9.53,916.456,337.074,0.05,0.06
8.47,845.787,85.771,-12.824,87.645,12.84,131.762,0.03,131.762,0.013,18.025,0.647,22.175,120.894,9.785,0.004,-5.913e-7,-1.284,0.196,1.898e4,4500,16.939,0.085,228.931,174.165,3.319,0.26,1.608e7,0,58.865,0.635,0.635,0.286,0.22,0.129,6.591e-4,0.002,4.381e-4,0,0,0,0,-2.469e-4,0.012,16.5,213.825,78.128,0.022,0,9.502,915.975,337.057,0.05,0.061
8.52,850.06,85.131,-12.777,87.012,12.793,132.662,0.03,132.662,0.013,17.993,0.641,22.175,120.894,9.785,0.002,0,-1.265,0.265,1.898e4,4500,16.939,0.085,228.929,174.165,3.319,0.258,1.596e7,0,57.977,0.635,0.635,0.286,0.22,0.129,4.494e-4,0.002,-4.812e-4,0,0,0,0,-2.433e-4,0.012,16.5,213.825,78.063,0.022,0,9.475,915.498,337.041,0.05,0.068
8.57,854.3,84.493,-12.731,86.381,12.747,133.561,0.031,133.561,0.013,17.961,0.637,22.175,120.894,9.785,5.091e-4,-4.946e-7,0,0,1.898e4,4500,16.939,0.085,228.93,174.165,3.319,0.256,1.584e7,0,57.101,0.635,0.635,0.286,0.22,0.129,9.415e-5,4.537e-4,-4.806e-4,0,0,0,0,0,0.012,16.5,213.825,77.999,0.023,0,9.447,915.024,337.024,0.05,0.069
