# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
12.72,1132.36,38.507,-10.435,42.852,10.444,243.682,0.098,243.682,0.023,18.802,0.427,28.61,-80.598,9.789,0.302,1.63e-6,5.77,0.008,1.821e4,4500,15.351,0.086,208.015,155.874,3.141,0.13,7.26e6,0,13.967,0.614,0.614,0.277,0.215,0.122,0.056,0.159,2.201e-4,0,0,0,0,0.015,0.006,16.6,216.424,61.923,0.041,2,7.64,884.666,335.929,0.05,0.036
12.77,1134.272,37.986,-10.418,42.375,10.427,244.622,0.099,244.622,0.023,18.781,0.424,28.61,-80.597,9.789,0.313,2.832e-6,5.883,0.009,1.821e4,4500,15.351,0.086,207.985,155.874,3.139,0.129,7.181e6,0,13.666,0.614,0.614,0.277,0.214,0.122,0.058,0.166,-3.98e-4,0,0,0,0,0.016,0.006,16.6,216.424,61.632,0.041,2,7.627,884.463,335.921,0.05,0.036
12.82,1136.158,37.465,-10.401,41.9,10.409,245.56,0.099,245.56,0.023,18.759,0.42,28.61,-80.597,9.789,0.326,1.211e-6,5.998,0.009,1.821e4,4500,15.351,0.086,207.954,155.874,3.137,0.128,7.103e6,0,13.37,0.614,0.614,0.277,0.214,0.122,0.06,0.171,-7.936e-5,0,0,0,0,0.017,0.006,16.6,216.424,61.335,0.041,2,7.615,884.262,335.914,0.05,0.036
12.87,1138.018,36.946,-10.384,41.426,10.393,246.498,0.1,246.498,0.023,18.739,0.417,28.61,-80.597,9.789,0.339,4.651e-7,6.115,0.009,1.821e4,4500,15.351,0.086,207.921,155.874,3.135,0.126,7.025e6,0,13.078,0.614,0.614,0.277,0.214,0.122,0.062,0.178,3.894e-4,0,0,0,0,0.018,0.005,16.6,216.424,61.032,0.041,2,7.603,884.064,335.906,0.05,0.036
12.92,1139.853,36.427,-10.368,40.955,10.376,247.434,0.101,247.434,0.023,18.718,0.413,28.61,-80.597,9.789,0.352,1.979e-6,6.233,0.009,1.821e4,4500,15.351,0.086,207.886,155.874,3.133,0.125,6.947e6,0,12.791,0.613,0.614,0.277,0.214,0.122,0.065,0.185,2.5e-4,0,0,0,0,0.019,0.005,16.6,216.424,60.723,0.041,2,7.591,883.869,335.899,0.05,0.036
12.97,1141.661,35.909,-10.351,40.485,10.359,248.369,0.102,248.369,0.023,18.697,0.41,28.61,-80.597,9.789,0.367,1.043e-6,6.353,0.008,1.821e4,4500,15.351,0.086,207.849,155.874,3.131,0.123,6.87e6,0,12.509,0.613,0.614,0.277,0.214,0.122,0.068,0.192,-2.971e-4,0,0,0,0,0.02,0.005,16.6,216.424,60.409,0.041,2,7.579,883.677,335.892,0.05,0.037
13.02,1143.444,35.392,-10.335,40.018,10.343,249.304,0.103,249.304,0.024,18.677,0.407,28.61,-80.597,9.789,0.383,2.028e-6,6.476,0.008,1.821e4,4500,15.351,0.086,207.81,155.874,3.129,0.122,6.793e6,0,12.232,0.613,0.614,0.277,0.214,0.122,0.071,0.199,-1.439e-4,0,0,0,0,0.022,0.005,16.6,216.424,60.088,0.042,2,7.568,883.487,335.885,0.05,0.037
13.07,1145.2,34.876,-10.319,39.552,10.327,250.237,0.103,250.237,0.024,18.657,0.404,28.61,-80.597,9.789,0.399,2.041e-6,6.6,0.007,1.821e4,4500,15.351,0.086,207.768,155.874,3.126,0.121,6.717e6,0,11.959,0.613,0.614,0.277,0.214,0.122,0.074,0.208,4.151e-4,0,0,0,0,0.023,0.005,16.6,216.424,59.761,0.042,2,7.556,883.301,335.878,0.05,0.037
13.12,1146.931,34.36,-10.303,39.089,10.311,251.169,0.104,251.169,0.024,18.636,0.4,28.61,-80.597,9.789,0.417,2.248e-6,6.726,0.006,1.821e4,4500,15.351,0.086,207.724,155.874,3.124,0.119,6.641e6,0,11.69,0.613,0.614,0.277,0.214,0.122,0.077,0.216,8.676e-5,0,0,0,0,0.024,0.005,16.6,216.424,59.428,0.042,2,7.545,883.116,335.871,0.05,0.037
13.17,1148.636,33.845,-10.287,38.627,10.295,252.101,0.105,252.101,0.024,18.617,0.398,28.61,-80.597,9.789,0.436,0,6.855,0.005,1.821e4,4500,15.351,0.086,207.678,155.874,3.121,0.118,6.565e6,0,11.427,0.613,0.614,0.277,0.214,0.122,0.081,0.226,-7.989e-5,0,0,0,0,0.026,0.005,16.6,216.424,59.088,0.042,2,7.534,882.935,335.864,0.05,0.037
13.22,1150.316,33.331,-10.272,38.168,10.279,253.031,0.106,253.031,0.024,18.597,0.395,28.61,-80.597,9.789,0.456,0,6.987,0.004,1.821e4,4500,15.351,0.086,207.628,155.874,3.118,0.117,6.49e6,0,11.167,0.613,0.614,0.277,0.214,0.122,0.084,0.236,5.596e-5,0,0,0,0,0.027,0.005,16.6,216.424,58.742,0.043,2,7.523,882.756,335.858,0.05,0.037
13.27,1151.97,32.818,-10.256,37.711,10.264,253.96,0.106,253.96,0.024,18.577,0.392,28.61,-80.597,9.789,0.478,1.123e-6,7.121,0.004,1.821e4,4500,15.351,0.086,207.575,155.874,3.115,0.115,6.415e6,0,10.912,0.613,0.613,0.277,0.214,0.122,0.089,0.247,-3.914e-4,0,0,0,0,0.029,0.005,16.6,216.424,58.39,0.043,2,7.512,882.58,335.851,0.05,0.037
13.32,1153.598,32.306,-10.241,37.256,10.248,254.889,0.107,254.889,0.024,18.558,0.389,28.61,-80.597,9.789,0.501,1.597e-6,7.259,0.003,1.821e4,4500,15.351,0.086,207.518,155.874,3.111,0.114,6.341e6,0,10.662,0.613,0.613,0.277,0.214,0.122,0.093,0.258,-3.478e-4,0,0,0,0,0.031,0.005,16.6,216.424,58.03,0.043,2,7.502,882.407,335.845,0.05,0.037
13.37,1155.2,31.794,-10.226,36.804,10.233,255.816,0.108,255.816,0.024,18.538,0.387,28.61,-80.597,9.789,0.525,6.906e-7,7.399,0.002,1.821e4,4500,15.351,0.086,207.458,155.874,3.108,0.113,6.267e6,0,10.416,0.613,0.613,0.277,0.214,0.122,0.097,0.27,-4.66e-4,0,0,0,0,0.033,0.005,16.6,216.424,57.664,0.043,2,7.491,882.237,335.839,0.05,0.037
13.42,1156.777,31.283,-10.211,36.354,10.218,256.743,0.109,256.743,0.024,18.519,0.385,28.61,-80.597,9.789,0.551,1.296e-6,7.543,0.001,1.821e4,4500,15.351,0.086,207.395,155.874,3.104,0.111,6.194e6,0,10.174,0.613,0.613,0.277,0.214,0.122,0.102,0.283,-1.216e-5,0,0,0,0,0.035,0.005,16.6,216.424,57.29,0.044,2,7.481,882.069,335.832,0.05,0.037
13.47,1158.328,30.773,-10.196,35.906,10.203,257.668,0.11,257.668,0.024,18.5,0.382,28.61,-80.597,9.789,0.579,1.52e-6,7.69,5.799e-4,1.821e4,4500,15.351,0.086,207.327,155.874,3.1,0.11,6.121e6,0,9.937,0.613,0.613,0.277,0.214,0.122,0.108,0.296,-2.3e-4,0,0,0,0,0.037,0.005,16.6,216.424,56.909,0.044,2,7.471,881.904,335.826,0.05,0.038
13.52,1159.854,30.264,-10.181,35.46,10.188,258.592,0.11,258.593,0.024,18.481,0.38,28.61,-80.597,9.789,0.609,0,7.84,-1.974e-4,1.821e4,4500,15.351,0.086,207.255,155.874,3.095,0.109,6.048e6,0,9.704,0.613,0.613,0.277,0.214,0.122,0.113,0.312,-2.098e-4,0,0,0,0,0.04,0.005,16.6,216.424,56.521,0.044,2,7.461,881.742,335.82,0.05,0.038
13.57,1161.355,29.755,-10.167,35.017,10.174,259.516,0.111,259.516,0.025,18.462,0.378,28.61,-80.597,9.789,0.641,1.242e-6,7.995,-6.172e-4,1.821e4,4500,15.351,0.086,207.179,155.874,3.091,0.108,5.976e6,0,9.476,0.613,0.614,0.277,0.214,0.122,0.119,0.327,-3.981e-5,0,0,0,0,0.042,0.005,16.6,216.424,56.125,0.044,2,7.451,881.582,335.814,0.05,0.038
13.62,1162.83,29.247,-10.152,34.576,10.159,260.439,0.112,260.439,0.025,18.443,0.376,28.61,-80.597,9.789,0.674,1.583e-6,8.153,-9.814e-4,1.821e4,4500,15.351,0.086,207.099,155.874,3.086,0.106,5.905e6,0,9.251,0.613,0.614,0.277,0.214,0.121,0.126,0.343,2.336e-4,0,0,0,0,0.045,0.005,16.6,216.424,55.722,0.045,2,7.442,881.425,335.809,0.05,0.038
13.67,1164.28,28.74,-10.138,34.138,10.145,261.36,0.113,261.36,0.025,18.424,0.374,28.61,-80.597,9.789,0.71,1.244e-6,8.316,-0.001,1.821e4,4500,15.351,0.086,207.014,155.874,3.081,0.105,5.834e6,0,9.031,0.613,0.614,0.277,0.214,0.121,0.133,0.361,-4.421e-4,0,0,0,0,0.048,0.005,16.6,216.424,55.31,0.045,2,7.432,881.271,335.803,0.05,0.038
13.72,1165.704,28.233,-10.124,33.703,10.13,262.281,0.114,262.281,0.025,18.405,0.372,28.61,-80.597,9.789,0.747,0,8.482,-0.002,1.821e4,4500,15.351,0.086,206.925,155.874,3.075,0.104,5.763e6,0,8.816,0.613,0.614,0.277,0.214,0.121,0.14,0.379,-2.868e-4,0,0,0,0,0.051,0.005,16.6,216.424,54.89,0.045,2,7.423,881.12,335.797,0.05,0.038
13.77,1167.103,27.727,-10.11,33.27,10.116,263.201,0.114,263.201,0.025,18.387,0.371,28.61,-80.597,9.789,0.787,1.763e-6,8.653,-0.002,1.821e4,4500,15.351,0.086,206.83,155.874,3.07,0.102,5.693e6,0,8.604,0.613,0.614,0.277,0.214,0.121,0.147,0.398,2.587e-4,0,0,0,0,0.055,0.004,16.6,216.424,54.462,0.045,2,7.414,880.971,335.792,0.05,0.038
13.82,1168.477,27.222,-10.096,32.84,10.102,264.12,0.115,264.12,0.025,18.368,0.369,28.61,-80.597,9.789,0.829,1.921e-6,8.828,-0.002,1.821e4,4500,15.351,0.086,206.731,155.874,3.064,0.101,5.624e6,0,8.397,0.613,0.614,0.277,0.214,0.121,0.156,0.418,6.038e-5,0,0,0,0,0.058,0.004,16.6,216.424,54.025,0.046,2,7.405,880.825,335.786,0.05,0.038
13.87,1169.825,26.718,-10.082,32.412,10.088,265.038,0.116,265.038,0.025,18.35,0.368,28.61,-80.597,9.789,0.874,5.136e-7,9.007,-0.003,1.821e4,4500,15.351,0.086,206.626,155.874,3.057,0.1,5.555e6,0,8.194,0.612,0.614,0.277,0.214,0.121,0.164,0.44,1.232e-4,0,0,0,0,0.062,0.004,16.6,216.424,53.579,0.046,2,7.396,880.681,335.781,0.05,0.038
13.92,1171.148,26.214,-10.068,31.988,10.074,265.955,0.117,265.955,0.025,18.332,0.366,28.61,-80.597,9.789,0.921,1.452e-6,9.192,-0.003,1.821e4,4500,15.351,0.086,206.516,155.874,3.051,0.099,5.486e6,0,7.995,0.612,0.614,0.277,0.214,0.121,0.173,0.463,-3.013e-4,0,0,0,0,0.066,0.004,16.6,216.424,53.124,0.046,2,7.388,880.54,335.776,0.05,0.039
13.97,1172.446,25.711,-10.054,31.566,10.061,266.871,0.118,266.871,0.025,18.313,0.365,28.61,-80.597,9.789,0.97,2.622e-6,9.38,-0.003,1.821e4,4500,15.351,0.086,206.401,155.874,3.044,0.098,5.418e6,0,7.801,0.612,0.614,0.277,0.214,0.121,0.183,0.486,-1.077e-4,0,0,0,0,0.071,0.004,16.6,216.424,52.659,0.046,2,7.379,880.402,335.771,0.05,0.039
14.02,1173.719,25.209,-10.041,31.148,10.047,267.786,0.118,267.786,0.025,18.295,0.363,28.61,-80.597,9.789,1.023,1.553e-6,9.574,-0.003,1.821e4,4500,15.351,0.086,206.28,155.874,3.037,0.096,5.351e6,0,7.611,0.612,0.614,0.277,0.214,0.121,0.193,0.511,2.422e-4,0,0,0,0,0.076,0.004,16.6,216.424,52.186,0.046,2,7.371,880.267,335.766,0.05,0.039
14.07,1174.967,24.707,-10.027,30.732,10.034,268.7,0.119,268.7,0.025,18.277,0.362,28.61,-80.597,9.789,1.078,9.472e-7,9.773,-0.004,1.821e4,4500,15.351,0.086,206.153,155.874,3.029,0.095,5.284e6,0,7.424,0.612,0.614,0.277,0.214,0.121,0.204,0.537,-7.15e-6,0,0,0,0,0.081,0.004,16.6,216.424,51.702,0.047,2,7.363,880.134,335.761,0.05,0.039
14.12,1176.19,24.206,-10.014,30.32,10.02,269.614,0.12,269.614,0.026,18.259,0.361,28.61,-80.597,9.789,1.136,1.65e-6,9.976,-0.004,1.821e4,4500,15.351,0.086,206.02,155.874,3.021,0.094,5.218e6,0,7.242,0.612,0.615,0.277,0.214,0.121,0.215,0.564,3.489e-5,0,0,0,0,0.086,0.004,16.6,216.424,51.208,0.047,2,7.355,880.004,335.756,0.05,0.039
14.17,1177.388,23.706,-10,29.911,10.007,270.526,0.121,270.526,0.026,18.241,0.36,28.61,-80.597,9.789,1.196,4.532e-7,10.185,-0.004,1.821e4,4500,15.351,0.086,205.88,155.874,3.012,0.093,5.152e6,0,7.064,0.612,0.615,0.277,0.214,0.121,0.227,0.593,-2.644e-4,0,0,0,0,0.092,0.004,16.6,216.424,50.704,0.047,2,7.347,879.877,335.751,0.05,0.039
14.22,1178.561,23.206,-9.987,29.506,9.994,271.438,0.122,271.438,0.026,18.223,0.359,28.61,-80.597,9.789,1.26,9.887e-7,10.398,-0.004,1.821e4,4500,15.351,0.086,205.735,155.874,3.004,0.092,5.087e6,0,6.891,0.612,0.615,0.277,0.214,0.121,0.24,0.622,1.311e-4,0,0,0,0,0.099,0.004,16.6,216.424,50.19,0.047,2,7.339,879.752,335.747,0.05,0.039
14.27,1179.709,22.707,-9.974,29.104,9.98,272.349,0.123,272.349,0.026,18.205,0.358,28.61,-80.597,9.789,1.328,0,10.616,-0.004,1.821e4,4500,15.351,0.086,205.582,155.874,2.994,0.091,5.023e6,0,6.721,0.612,0.615,0.277,0.214,0.121,0.253,0.653,2.038e-4,0,0,0,0,0.105,0.004,16.6,216.424,49.664,0.047,2,7.332,879.63,335.742,0.05,0.039
14.32,1180.831,22.208,-9.961,28.705,9.967,273.258,0.123,273.258,0.026,18.187,0.357,28.61,-80.597,9.789,1.398,1.497e-6,10.84,-0.004,1.821e4,4500,15.351,0.086,205.423,155.874,2.985,0.089,4.959e6,0,6.555,0.612,0.616,0.277,0.214,0.121,0.267,0.686,2.177e-4,0,0,0,0,0.113,0.004,16.6,216.424,49.128,0.048,2,7.325,879.51,335.738,0.05,0.039
14.37,1181.929,21.711,-9.948,28.31,9.954,274.167,0.124,274.167,0.026,18.169,0.356,28.61,-80.597,9.789,1.472,4.415e-7,11.069,-0.004,1.821e4,4500,15.351,0.086,205.257,155.874,2.975,0.088,4.896e6,0,6.394,0.612,0.616,0.277,0.214,0.121,0.282,0.72,3.338e-4,0,0,0,0,0.121,0.004,16.6,216.424,48.58,0.048,2,7.317,879.394,335.733,0.05,0.039
14.42,1183.002,21.214,-9.935,27.919,9.941,275.075,0.125,275.075,0.026,18.152,0.355,28.61,-80.597,9.789,1.55,2.654e-6,11.303,-0.004,1.821e4,4500,15.351,0.086,205.084,155.874,2.964,0.087,4.834e6,0,6.236,0.612,0.616,0.277,0.214,0.121,0.298,0.755,-2.188e-5,0,0,0,0,0.129,0.004,16.6,216.424,48.021,0.048,2,7.31,879.279,335.729,0.05,0.04
14.47,1184.051,20.717,-9.922,27.533,9.928,275.982,0.126,275.982,0.026,18.134,0.354,28.61,-80.597,9.789,1.631,1.924e-6,11.542,-0.004,1.821e4,4500,15.351,0.086,204.904,155.874,2.954,0.086,4.772e6,0,6.083,0.612,0.617,0.277,0.214,0.121,0.315,0.792,-3.134e-4,0,0,0,0,0.138,0.004,16.6,216.424,47.45,0.048,2,7.304,879.168,335.725,0.05,0.04
14.52,1185.074,20.221,-9.909,27.15,9.915,276.889,0.127,276.889,0.026,18.116,0.353,28.61,-80.597,9.789,1.717,1.141e-6,11.786,-0.004,1.821e4,4500,15.351,0.086,204.716,155.874,2.942,0.085,4.712e6,0,5.934,0.612,0.617,0.277,0.214,0.121,0.332,0.829,3.967e-4,0,0,0,0,0.148,0.004,16.6,216.424,46.867,0.048,2,7.297,879.059,335.721,0.05,0.04
14.57,1186.073,19.726,-9.896,26.771,9.902,277.794,0.128,277.794,0.026,18.098,0.353,28.61,-80.597,9.789,1.806,1.032e-6,12.036,-0.003,1.821e4,4500,15.351,0.086,204.52,155.874,2.931,0.084,4.652e6,0,5.788,0.612,0.618,0.277,0.214,0.121,0.35,0.869,4.112e-4,0,0,0,0,0.158,0.004,16.6,216.424,46.271,0.049,2,7.291,878.953,335.717,0.05,0.04
14.62,1187.047,19.232,-9.883,26.397,9.889,278.699,0.128,278.699,0.026,18.081,0.352,28.61,-80.597,9.789,1.9,1.102e-6,12.291,-0.003,1.821e4,4500,15.351,0.086,204.317,155.874,2.918,0.083,4.592e6,0,5.647,0.612,0.618,0.277,0.214,0.121,0.37,0.91,-4.947e-4,0,0,0,0,0.169,0.004,16.6,216.424,45.663,0.049,2,7.284,878.849,335.713,0.05,0.04
14.67,1187.996,18.738,-9.87,26.027,9.876,279.602,0.129,279.602,0.027,18.063,0.351,28.61,-80.597,9.789,1.998,6.871e-7,12.551,-0.003,1.821e4,4500,15.351,0.086,204.105,155.874,2.906,0.082,4.534e6,0,5.51,0.612,0.619,0.277,0.214,0.121,0.39,0.952,-1.007e-4,0,0,0,0,0.181,0.004,16.6,216.424,45.042,0.049,2,7.278,878.748,335.709,0.05,0.04
14.72,1188.921,18.245,-9.857,25.662,9.864,280.505,0.13,280.505,0.027,18.046,0.351,28.61,-80.597,9.789,2.1,1.109e-6,12.816,-0.003,1.821e4,4500,15.351,0.086,203.886,155.874,2.892,0.081,4.476e6,0,5.377,0.612,0.62,0.277,0.214,0.121,0.411,0.997,7.122e-5,0,0,0,0,0.193,0.004,16.6,216.424,44.408,0.049,2,7.272,878.65,335.706,0.05,0.04
14.77,1189.821,17.752,-9.845,25.301,9.851,281.407,0.131,281.407,0.027,18.028,0.35,28.61,-80.597,9.789,2.207,1.649e-6,13.087,-0.003,1.821e4,4500,15.351,0.086,203.659,155.874,2.879,0.08,4.419e6,0,5.248,0.612,0.62,0.277,0.214,0.121,0.434,1.042,-3.694e-4,0,0,0,0,0.207,0.003,16.6,216.424,43.76,0.049,2,7.266,878.554,335.702,0.05,0.04
14.82,1190.696,17.26,-9.832,24.946,9.838,282.308,0.132,282.308,0.027,18.011,0.349,28.61,-80.597,9.789,2.319,1.088e-6,13.363,-0.003,1.821e4,4500,15.351,0.086,203.423,155.874,2.864,0.079,4.363e6,0,5.123,0.612,0.621,0.277,0.214,0.121,0.458,1.09,-2.738e-4,0,0,0,0,0.221,0.003,16.6,216.424,43.099,0.049,2,7.26,878.461,335.699,0.05,0.04
14.87,1191.547,16.769,-9.819,24.596,9.825,283.208,0.133,283.208,0.027,17.993,0.349,28.61,-80.597,9.789,2.436,1.895e-6,13.644,-0.002,1.821e4,4500,15.351,0.086,203.179,155.874,2.85,0.078,4.308e6,0,5.001,0.612,0.622,0.277,0.214,0.121,0.482,1.139,-2.889e-4,0,0,0,0,0.236,0.003,16.6,216.424,42.424,0.049,2,7.255,878.371,335.695,0.05,0.04
14.92,1192.373,16.279,-9.806,24.251,9.812,284.107,0.134,284.107,0.027,17.976,0.348,28.61,-80.597,9.789,2.557,0,13.93,-0.002,1.821e4,4500,15.351,0.086,202.927,155.874,2.835,0.077,4.254e6,0,4.884,0.612,0.623,0.277,0.214,0.121,0.509,1.189,3.713e-5,0,0,0,0,0.252,0.003,16.6,216.424,41.734,0.05,2,7.25,878.283,335.692,0.05,0.041
14.97,1193.175,15.789,-9.793,23.912,9.799,285.005,0.135,285.005,0.027,17.958,0.348,28.61,-80.597,9.789,2.684,3.496e-7,14.221,-0.002,1.821e4,4500,15.351,0.086,202.666,155.874,2.819,0.076,4.201e6,0,4.771,0.612,0.624,0.277,0.214,0.121,0.536,1.241,-3.986e-4,0,0,0,0,0.27,0.003,16.6,216.424,41.03,0.05,2,7.244,878.197,335.689,0.05,0.041
15.02,1193.952,15.299,-9.78,23.579,9.786,285.903,0.135,285.903,0.027,17.941,0.347,28.61,-80.597,9.789,2.816,1.324e-6,14.518,-0.002,1.821e4,4500,15.351,0.086,202.398,155.874,2.803,0.075,4.149e6,0,4.662,0.612,0.625,0.277,0.214,0.121,0.565,1.294,1.784e-5,0,0,0,0,0.288,0.003,16.6,216.424,40.312,0.05,2,7.239,878.115,335.686,0.05,0.041
15.07,1194.704,14.811,-9.767,23.251,9.773,286.799,0.136,286.799,0.027,17.924,0.346,28.61,-80.597,9.789,2.953,2.924e-7,14.819,-0.002,1.821e4,4500,15.351,0.086,202.121,155.874,2.786,0.074,4.098e6,0,4.557,0.612,0.626,0.277,0.214,0.121,0.595,1.349,-4.634e-4,0,0,0,0,0.308,0.003,16.6,216.424,39.579,0.05,2,7.234,878.035,335.683,0.05,0.041
15.12,1195.433,14.323,-9.754,22.93,9.76,287.695,0.137,287.695,0.027,17.907,0.346,28.61,-80.597,9.789,3.095,5.921e-7,15.126,-0.001,1.821e4,4500,15.351,0.086,201.837,155.874,2.769,0.073,4.048e6,0,4.456,0.612,0.628,0.277,0.214,0.121,0.626,1.405,-4.173e-4,0,0,0,0,0.329,0.003,16.6,216.424,38.83,0.05,2,7.23,877.957,335.68,0.05,0.041
15.17,1196.137,13.835,-9.741,22.615,9.747,288.59,0.138,288.59,0.027,17.889,0.345,28.61,-80.597,9.789,3.243,8.311e-7,15.438,-0.001,1.821e4,4500,15.351,0.086,201.544,155.874,2.751,0.072,3.999e6,0,4.359,0.612,0.629,0.277,0.214,0.121,0.659,1.463,1.386e-4,0,0,0,0,0.351,0.003,16.6,216.424,38.066,0.05,2,7.225,877.882,335.677,0.05,0.041
15.22,1196.816,13.348,-9.728,22.307,9.734,289.484,0.139,289.484,0.027,17.872,0.344,28.61,-80.597,9.789,3.396,1.716e-6,15.754,-9.609e-4,1.821e4,4500,15.351,0.086,201.245,155.874,2.733,0.071,3.951e6,0,4.266,0.612,0.631,0.277,0.214,0.121,0.694,1.522,4.415e-4,0,0,0,0,0.374,0.003,16.6,216.424,37.286,0.05,2,7.221,877.81,335.675,0.05,0.041
15.27,1197.472,12.862,-9.714,22.005,9.72,290.377,0.14,290.377,0.028,17.855,0.344,28.61,-80.597,9.788,3.554,1.846e-6,16.076,-8.353e-4,1.821e4,4500,15.351,0.086,200.938,155.874,2.715,0.07,3.904e6,0,4.176,0.612,0.632,0.277,0.214,0.121,0.73,1.583,-2.812e-4,0,0,0,0,0.399,0.003,16.6,216.424,36.49,0.051,2,7.216,877.74,335.672,0.05,0.041
15.32,1198.103,12.377,-9.701,21.711,9.707,291.27,0.141,291.27,0.028,17.838,0.343,28.61,-80.597,9.788,3.718,1.993e-6,16.402,-5.737e-4,1.821e4,4500,15.351,0.086,200.625,155.874,2.696,0.07,3.858e6,0,4.091,0.612,0.634,0.277,0.214,0.121,0.767,1.644,-6.483e-5,0,0,0,0,0.425,0.003,16.6,216.424,35.678,0.051,2,7.212,877.673,335.67,0.05,0.041
15.37,1198.709,11.892,-9.687,21.424,9.693,292.161,0.142,292.161,0.028,17.821,0.342,28.61,-80.597,9.788,3.886,1.242e-6,16.733,-4.659e-4,1.821e4,4500,15.351,0.086,200.305,155.874,2.677,0.069,3.814e6,0,4.009,0.612,0.636,0.277,0.214,0.121,0.807,1.706,-2.279e-4,0,0,0,0,0.453,0.003,16.6,216.424,34.85,0.051,2,7.208,877.609,335.667,0.05,0.041
15.42,1199.292,11.408,-9.674,21.145,9.68,293.052,0.142,293.052,0.028,17.803,0.341,28.61,-80.597,9.788,4.06,1.256e-6,17.068,-2.269e-4,1.821e4,4500,15.351,0.086,199.98,155.874,2.657,0.068,3.771e6,0,3.932,0.612,0.638,0.277,0.214,0.121,0.847,1.769,3.141e-4,0,0,0,0,0.482,0.003,16.6,216.424,34.005,0.051,2,7.205,877.547,335.665,0.05,0.042
15.47,1199.85,10.925,-9.66,20.874,9.666,293.941,0.143,293.941,0.028,17.786,0.34,28.61,-80.597,9.788,4.238,9.605e-7,17.409,-7.76e-5,1.821e4,4500,15.351,0.086,199.65,155.874,2.637,0.067,3.729e6,0,3.858,0.612,0.64,0.277,0.214,0.121,0.889,1.832,1.635e-4,0,0,0,0,0.513,0.003,16.6,216.424,33.143,0.051,2,7.201,877.487,335.663,0.05,0.042
15.52,1200.384,10.442,-9.646,20.611,9.652,294.83,0.144,294.83,0.028,17.769,0.339,28.61,-80.597,9.788,4.421,1.928e-6,17.753,1.121e-4,1.821e4,4500,15.351,0.086,199.316,155.874,2.617,0.067,3.689e6,0,3.788,0.611,0.642,0.277,0.214,0.121,0.933,1.897,-4.325e-5,0,0,0,0,0.545,0.003,16.6,216.424,32.264,0.051,2,7.198,877.431,335.661,0.05,0.042
15.57,1200.894,9.96,-9.632,20.356,9.638,295.718,0.145,295.718,0.028,17.753,0.337,28.61,-80.597,9.788,4.608,1.195e-6,18.102,2.552e-4,1.821e4,4500,15.351,0.086,198.978,155.874,2.597,0.066,3.65e6,0,3.722,0.611,0.645,0.277,0.214,0.121,0.978,1.961,-4.953e-4,0,0,0,0,0.579,0.003,16.6,216.424,31.368,0.051,2,7.194,877.376,335.659,0.05,0.042
15.62,1201.38,9.479,-9.618,20.11,9.624,296.606,0.146,296.606,0.028,17.736,0.336,28.61,-80.597,9.788,4.799,1.818e-6,18.454,3.808e-4,1.821e4,4500,15.351,0.086,198.637,155.874,2.576,0.065,3.612e6,0,3.659,0.611,0.647,0.277,0.214,0.121,1.024,2.025,2.999e-5,0,0,0,0,0.614,0.003,16.6,216.424,30.454,0.051,2,7.191,877.325,335.657,0.05,0.042
15.67,1201.842,8.998,-9.604,19.873,9.61,297.492,0.147,297.492,0.028,17.719,0.334,28.61,-80.597,9.788,4.993,1.877e-6,18.811,5.623e-4,1.821e4,4500,15.351,0.086,198.295,155.874,2.555,0.065,3.576e6,0,3.6,0.611,0.65,0.277,0.214,0.121,1.072,2.089,2.231e-4,0,0,0,0,0.651,0.003,16.6,216.424,29.522,0.051,2,7.188,877.275,335.655,0.05,0.042
15.72,1202.28,8.519,-9.59,19.645,9.596,298.377,0.148,298.378,0.028,17.702,0.332,28.61,-80.597,9.788,5.191,1.321e-6,19.172,5.457e-4,1.821e4,4500,15.351,0.086,197.952,155.874,2.535,0.064,3.541e6,0,3.545,0.611,0.652,0.277,0.214,0.121,1.121,2.153,9.12e-5,0,0,0,0,0.689,0.003,16.6,216.424,28.573,0.052,2,7.185,877.229,335.653,0.05,0.042
