Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
3.981,313.524,158.812,-20.301,159.244,20.319,25.908,0.003,25.908,0.007,11.723,0.863,22.175,120.893,9.787,0.46,9.308e-7,-3.211,-0.003,1.898e4,4500.416,16.939,0.085,228.492,174.167,3.292,0.469,3.043e7,14.809,212.994,0.662,0.663,0.281,0.232,0.149,0.088,0.291,2.138e-4,0,0,0,0,-4.693e-4,0.022,16.5,213.825,86.67,0.019,3.783,12.962,976.479,339.154,0.05,0.042
4,316.498,158.429,-20.412,158.863,20.445,26.128,0.003,26.128,0.007,11.743,1.172,22.175,120.893,9.787,0.561,6.688e-7,-2.071,-0.003,1.898e4,4500,16.939,0.085,228.215,174.165,3.276,0.468,3.035e7,11.991,211.894,0.662,0.663,0.281,0.232,0.148,0.108,0.354,-3.762e-4,0,0,0,0,-1.962e-4,0.021,16.5,213.825,86.621,0.018,3.945,12.943,976.13,339.142,0.019,0.042
4.028,320.946,157.838,-20.951,158.277,20.981,26.459,0.003,26.459,0.007,11.775,1.13,22.175,120.893,9.787,0.565,1.798e-6,-0.297,-0.005,1.898e4,4500,16.939,0.085,228.196,174.165,3.275,0.466,3.022e7,0,210.148,0.662,0.662,0.282,0.232,0.148,0.109,0.356,1.365e-4,0,0,0,0,-4.069e-6,0.021,16.5,213.825,86.588,0.016,3.925,12.914,975.608,339.125,0.028,0.043
4.07,327.586,156.958,-20.783,157.402,20.794,26.957,0.003,26.957,0.007,11.817,0.685,22.175,120.893,9.787,0.428,-1.959e-6,2.151,-0.003,1.898e4,4500,16.939,0.085,228.552,174.165,3.296,0.463,3.004e7,0,207.492,0.661,0.662,0.282,0.232,0.148,0.082,0.269,-2.467e-4,0,0,0,0,2.156e-4,0.021,16.5,213.825,86.63,0.014,3.75,12.871,974.83,339.099,0.042,0.043
4.12,335.408,155.924,-20.572,156.372,20.572,27.548,0.003,27.548,0.007,11.828,0.119,22.175,120.893,9.787,0.165,3.891e-6,3.587,-0.009,1.898e4,4500,16.939,0.085,229.254,174.165,3.339,0.461,2.983e7,0,204.405,0.661,0.661,0.282,0.232,0.148,0.031,0.103,-1.297e-4,0,0,0,0,6.073e-4,0.021,16.5,213.825,86.782,0.011,3.494,12.82,973.912,339.068,0.05,0.043
4.17,343.178,154.9,-20.377,155.349,20.392,28.139,0.003,28.139,0.007,11.805,0.795,22.175,120.893,9.787,0.071,-7.33e-6,-3.905,-0.013,1.898e4,4500,16.939,0.085,229.501,174.165,3.354,0.458,2.961e7,0,201.428,0.66,0.66,0.282,0.231,0.147,0.013,0.045,4.948e-4,0,0,0,0,-7.292e-4,0.021,16.5,213.825,86.978,0.01,3.422,12.769,973.001,339.037,0.05,0.043
4.22,350.898,153.886,-20.197,154.334,20.244,28.728,0.004,28.728,0.007,11.749,1.377,22.175,120.893,9.787,0.278,-2.523e-6,-2.932,-0.003,1.898e4,4500,16.939,0.085,228.914,174.165,3.318,0.455,2.94e7,0,198.559,0.66,0.66,0.282,0.231,0.147,0.053,0.176,3.654e-4,0,0,0,0,-4.165e-4,0.021,16.5,213.825,87.154,0.011,3.334,12.719,972.096,339.007,0.05,0.043
4.27,358.567,152.88,-20.037,153.325,20.103,29.313,0.004,29.313,0.007,11.67,1.623,22.175,120.893,9.787,0.372,2.66e-6,-1.11,-0.004,1.898e4,4500,16.939,0.085,228.643,174.165,3.302,0.452,2.919e7,0,195.716,0.659,0.66,0.282,0.231,0.147,0.071,0.234,4.64e-4,0,0,0,0,-6.051e-5,0.021,16.5,213.825,87.257,0.013,3.337,12.669,971.196,338.977,0.05,0.044
4.32,366.186,151.882,-19.894,152.324,19.946,29.895,0.004,29.895,0.007,11.592,1.435,22.175,120.893,9.787,0.317,5.954e-7,0.724,-0.001,1.898e4,4500,16.939,0.085,228.778,174.165,3.31,0.449,2.898e7,0,192.838,0.659,0.659,0.282,0.231,0.146,0.06,0.2,-3.425e-4,0,0,0,0,2.612e-5,0.021,16.5,213.825,87.264,0.017,3.488,12.62,970.302,338.946,0.05,0.044
4.37,373.756,150.891,-19.761,151.331,19.79,30.473,0.004,30.473,0.007,11.53,1.07,22.175,120.893,9.787,0.195,-9.619e-7,1.97,-0.003,1.898e4,4500,16.939,0.085,229.099,174.165,3.329,0.446,2.877e7,0,189.996,0.658,0.659,0.282,0.231,0.146,0.037,0.122,4.59e-4,0,0,0,0,1.957e-4,0.02,16.5,213.825,87.192,0.02,3.621,12.571,969.415,338.917,0.05,0.044
4.42,381.275,149.906,-19.635,150.345,19.646,31.048,0.004,31.048,0.008,11.486,0.647,22.175,120.893,9.787,0.044,-1.281e-6,2.669,-0.013,1.898e4,4500,16.939,0.085,229.504,174.165,3.354,0.443,2.857e7,0,187.223,0.658,0.658,0.282,0.23,0.146,0.008,0.027,1.449e-4,0,0,0,0,3.638e-4,0.02,16.5,213.825,87.071,0.022,3.707,12.522,968.533,338.887,0.05,0.044
4.47,388.746,148.927,-19.515,149.368,19.516,31.622,0.004,31.622,0.008,11.467,0.215,22.175,120.893,9.787,0.116,3.702e-7,-2.388,-0.003,1.898e4,4500,16.939,0.085,229.289,174.165,3.341,0.44,2.836e7,0,184.518,0.658,0.658,0.282,0.23,0.145,0.022,0.073,-2.83e-4,0,0,0,0,-2.953e-4,0.02,16.5,213.825,86.94,0.022,3.82,12.473,967.657,338.858,0.05,0.045
4.52,396.168,147.954,-19.388,148.398,19.388,32.195,0.004,32.195,0.008,11.462,0.011,22.175,120.893,9.786,0.195,1.023e-6,-1.603,-0.002,1.898e4,4500,16.939,0.085,229.057,174.165,3.327,0.437,2.816e7,0,181.881,0.657,0.657,0.282,0.23,0.145,0.037,0.123,4.487e-4,0,0,0,0,-1.348e-4,0.02,16.5,213.825,86.838,0.022,3.801,12.425,966.786,338.828,0.05,0.045
4.57,403.542,146.988,-19.26,147.435,19.261,32.768,0.004,32.768,0.008,11.464,0.151,22.175,120.893,9.786,0.258,1.474e-6,-0.622,-0.002,1.898e4,4500,16.939,0.085,228.872,174.165,3.316,0.434,2.796e7,0,179.276,0.657,0.657,0.282,0.23,0.145,0.049,0.162,1.83e-6,0,0,0,0,-2.056e-5,0.02,16.5,213.825,86.783,0.021,3.867,12.377,965.921,338.799,0.05,0.045
4.62,410.867,146.028,-19.133,146.479,19.135,33.342,0.005,33.342,0.008,11.477,0.312,22.175,120.893,9.786,0.317,1.39e-6,0.835,0.002,1.898e4,4500,16.939,0.085,228.695,174.165,3.305,0.432,2.776e7,0,176.693,0.656,0.656,0.282,0.23,0.144,0.06,0.199,3.543e-4,0,0,0,0,3.754e-5,0.02,16.5,213.825,86.789,0.021,4.102,12.329,965.062,338.77,0.05,0.045
4.67,418.145,145.075,-18.986,145.53,18.986,33.916,0.005,33.916,0.008,11.491,0.125,22.175,120.893,9.786,0.244,6.608e-7,2.285,-0.001,1.898e4,4500,16.939,0.085,228.882,174.165,3.316,0.429,2.756e7,0,174.13,0.656,0.656,0.282,0.229,0.144,0.046,0.153,2.488e-5,0,0,0,0,2.849e-4,0.02,16.5,213.825,86.868,0.02,4.177,12.282,964.209,338.742,0.05,0.046
4.72,425.375,144.13,-18.833,144.587,18.834,34.49,0.005,34.491,0.008,11.487,0.234,22.175,120.893,9.786,0.1,0,2.932,-0.003,1.898e4,4500,16.939,0.085,229.268,174.165,3.34,0.426,2.737e7,0,171.612,0.655,0.655,0.283,0.229,0.144,0.019,0.062,3.355e-4,0,0,0,0,4.752e-4,0.02,16.5,213.825,87.003,0.02,4.183,12.235,963.361,338.713,0.05,0.046
4.77,432.558,143.192,-18.693,143.65,18.697,35.064,0.005,35.064,0.008,11.469,0.402,22.175,120.893,9.786,0.023,3.133e-6,3.198,-0.036,1.898e4,4500,16.939,0.085,229.469,174.165,3.352,0.423,2.717e7,0,169.127,0.655,0.655,0.283,0.229,0.143,0.004,0.014,-3.028e-4,0,0,0,0,5.728e-4,0.019,16.5,213.825,87.16,0.017,4.419,12.188,962.518,338.685,0.05,0.046
4.82,439.694,142.261,-18.547,142.72,18.564,35.637,0.005,35.637,0.008,11.445,0.786,22.175,120.893,9.786,0.141,1.998e-6,-3.217,-0.007,1.898e4,4500,16.939,0.085,229.128,174.165,3.331,0.421,2.698e7,0,166.721,0.655,0.655,0.283,0.229,0.143,0.027,0.09,1.602e-4,0,0,0,0,-5.871e-4,0.019,16.5,213.825,87.322,0.015,4.44,12.142,961.681,338.657,0.05,0.046
4.87,446.784,141.337,-18.404,141.795,18.45,36.208,0.005,36.208,0.008,11.388,1.294,22.175,120.893,9.786,0.354,2.622e-6,-1.838,-0.003,1.898e4,4500,16.939,0.085,228.532,174.165,3.295,0.418,2.679e7,0,164.425,0.654,0.654,0.283,0.229,0.143,0.067,0.222,-2.86e-4,0,0,0,0,-1.942e-4,0.019,16.5,213.825,87.451,0.014,4.204,12.096,960.85,338.629,0.05,0.046
4.92,453.828,140.42,-18.278,140.875,18.333,36.776,0.005,36.776,0.008,11.32,1.417,22.175,120.893,9.786,0.414,0,-0.236,-9.149e-4,1.898e4,4500,16.939,0.085,228.359,174.165,3.284,0.415,2.66e7,0,162.108,0.654,0.654,0.283,0.229,0.142,0.079,0.258,7.834e-5,0,0,0,0,-3.238e-6,0.019,16.5,213.825,87.504,0.014,4.18,12.05,960.024,338.601,0.05,0.047
4.97,460.826,139.509,-18.158,139.962,18.21,37.34,0.005,37.34,0.008,11.249,1.375,22.175,120.893,9.786,0.402,0,1.573,0.002,1.898e4,4500,16.939,0.085,228.376,174.165,3.286,0.413,2.642e7,0,159.807,0.653,0.654,0.283,0.228,0.142,0.076,0.251,-2.909e-5,0,0,0,0,1.459e-4,0.019,16.5,213.825,87.469,0.016,4.097,12.005,959.203,338.574,0.05,0.047
5.02,467.779,138.604,-18.046,139.055,18.081,37.901,0.006,37.901,0.008,11.186,1.131,22.175,120.893,9.786,0.303,-1.48e-6,3.086,-6.35e-4,1.898e4,4500,16.939,0.085,228.635,174.165,3.301,0.41,2.623e7,0,157.508,0.653,0.653,0.283,0.228,0.142,0.057,0.189,9.187e-5,0,0,0,0,5.69e-4,0.019,16.5,213.825,87.349,0.018,4.034,11.959,958.387,338.546,0.05,0.047
5.07,474.687,137.704,-17.941,138.154,17.958,38.459,0.006,38.459,0.009,11.138,0.796,22.175,120.893,9.786,0.158,-1.858e-6,4.032,8.72e-4,1.898e4,4500,16.939,0.085,229.022,174.165,3.325,0.407,2.605e7,0,155.25,0.653,0.653,0.283,0.228,0.142,0.03,0.098,3.125e-4,0,0,0,0,9.84e-4,0.019,16.5,213.825,87.167,0.02,3.947,11.915,957.577,338.519,0.05,0.048
5.12,481.549,136.81,-17.841,137.26,17.847,39.015,0.006,39.015,0.009,11.107,0.462,22.175,120.893,9.786,0.006,-2.037e-6,4.372,-8.98e-4,1.898e4,4500,16.939,0.085,229.433,174.165,3.35,0.405,2.586e7,0,153.051,0.652,0.652,0.283,0.228,0.141,0.001,0.003,-1.934e-4,0,0,0,0,0.001,0.019,16.5,213.825,86.953,0.02,3.815,11.87,956.772,338.492,0.05,0.048
5.17,488.368,135.92,-17.755,136.372,17.755,39.57,0.006,39.57,0.009,11.093,0.028,22.175,120.893,9.786,0.217,4.447e-6,-4.092,-0.002,1.898e4,4500,16.939,0.085,228.837,174.165,3.313,0.402,2.568e7,0,150.896,0.652,0.652,0.283,0.228,0.141,0.041,0.137,1.128e-4,0,0,0,0,-0.001,0.018,16.5,213.825,86.738,0.02,3.869,11.826,955.973,338.465,0.05,0.05
5.22,495.142,135.034,-17.68,135.49,17.689,40.125,0.006,40.125,0.009,11.111,0.587,22.175,120.893,9.786,0.47,5.116e-6,-2.577,-0.002,1.898e4,4500,16.939,0.085,228.135,174.165,3.271,0.4,2.55e7,0,148.803,0.651,0.652,0.283,0.228,0.141,0.089,0.293,3.663e-4,0,0,0,0,-4.18e-4,0.018,16.5,213.825,86.569,0.02,4.14,11.782,955.178,338.439,0.05,0.05
5.27,501.871,134.152,-17.581,134.615,17.596,40.681,0.006,40.681,0.009,11.147,0.742,22.175,120.893,9.786,0.546,-2.264e-6,-0.476,0.002,1.898e4,4500,16.939,0.085,227.92,174.165,3.258,0.397,2.532e7,0,146.721,0.651,0.652,0.283,0.227,0.14,0.104,0.339,1.879e-4,0,0,0,0,-1.448e-5,0.018,16.5,213.825,86.491,0.019,4.212,11.738,954.399,338.412,0.05,0.05
5.32,508.557,133.276,-17.457,133.745,17.466,41.24,0.006,41.24,0.009,11.18,0.545,22.175,120.893,9.786,0.462,3.918e-7,1.464,0.002,1.898e4,4500,16.939,0.085,228.135,174.165,3.271,0.394,2.514e7,0,144.618,0.651,0.651,0.283,0.227,0.14,0.088,0.288,-3.125e-5,0,0,0,0,1.386e-4,0.018,16.5,213.825,86.518,0.019,4.149,11.694,953.652,338.386,0.05,0.05
5.37,515.199,132.407,-17.321,132.88,17.321,41.799,0.007,41.799,0.009,11.199,0.136,22.175,120.893,9.786,0.274,1.241e-6,2.956,9.321e-4,1.898e4,4500,16.939,0.085,228.638,174.165,3.301,0.392,2.497e7,0,142.53,0.65,0.65,0.283,0.227,0.14,0.052,0.17,-4.6e-4,0,0,0,0,5.719e-4,0.018,16.5,213.825,86.633,0.02,4.04,11.651,952.91,338.36,0.05,0.05
5.42,521.798,131.544,-17.184,132.02,17.188,42.359,0.007,42.359,0.009,11.192,0.368,22.175,120.893,9.786,0.03,1.289e-6,3.459,-0.002,1.898e4,4500,16.939,0.085,229.301,174.165,3.342,0.389,2.479e7,0,140.505,0.65,0.65,0.283,0.227,0.14,0.006,0.018,4.635e-4,0,0,0,0,7.934e-4,0.018,16.5,213.825,86.799,0.021,3.894,11.608,952.173,338.334,0.05,0.05
5.47,528.353,130.688,-17.058,131.164,17.076,42.918,0.007,42.918,0.009,11.163,0.785,22.175,120.893,9.786,0.181,4.421e-6,-3.205,-0.004,1.898e4,4500,16.939,0.085,228.873,174.165,3.316,0.387,2.462e7,0,138.546,0.65,0.65,0.283,0.227,0.139,0.034,0.114,4.346e-4,0,0,0,0,-6.899e-4,0.018,16.5,213.825,86.97,0.022,3.823,11.566,951.441,338.308,0.05,0.05
5.52,534.867,129.838,-16.944,130.313,16.977,43.475,0.007,43.475,0.009,11.114,1.049,22.175,120.893,9.786,0.319,0,-2.186,-0.002,1.898e4,4500,16.939,0.085,228.482,174.165,3.292,0.384,2.445e7,0,136.623,0.649,0.649,0.284,0.227,0.139,0.06,0.198,-4.675e-4,0,0,0,0,-3.252e-4,0.018,16.5,213.825,87.107,0.023,3.819,11.523,950.713,338.282,0.05,0.051
5.57,541.337,128.994,-16.839,129.467,16.879,44.029,0.007,44.029,0.009,11.06,1.156,22.175,120.893,9.786,0.382,-1.762e-6,-0.995,1.688e-4,1.898e4,4500,16.939,0.085,228.3,174.165,3.281,0.382,2.428e7,0,134.71,0.649,0.649,0.284,0.226,0.139,0.072,0.237,3.089e-4,0,0,0,0,-6.832e-5,0.017,16.5,213.825,87.186,0.024,3.856,11.481,949.99,338.257,0.05,0.051
5.62,547.766,128.154,-16.736,128.626,16.783,44.581,0.007,44.581,0.009,10.999,1.261,22.175,120.893,9.786,0.441,-1.991e-6,0.499,-0.002,1.898e4,4500,16.939,0.085,228.13,174.165,3.271,0.38,2.411e7,0,132.846,0.649,0.649,0.284,0.226,0.139,0.084,0.274,-4.842e-5,0,0,0,0,1.742e-5,0.017,16.5,213.825,87.198,0.025,3.734,11.44,949.272,338.231,0.05,0.051
5.67,554.153,127.32,-16.641,127.789,16.68,45.129,0.007,45.129,0.009,10.937,1.132,22.175,120.893,9.786,0.383,1.184e-6,2.077,-8.766e-4,1.898e4,4500,16.939,0.085,228.278,174.165,3.28,0.377,2.394e7,0,130.958,0.648,0.649,0.284,0.226,0.138,0.072,0.237,1.209e-5,0,0,0,0,3.053e-4,0.017,16.5,213.825,87.132,0.026,3.703,11.398,948.558,338.206,0.05,0.051
5.72,560.498,126.49,-16.557,126.958,16.577,45.675,0.008,45.675,0.009,10.889,0.808,22.175,120.893,9.786,0.221,0,3.039,-6.117e-4,1.898e4,4500,16.939,0.085,228.712,174.165,3.306,0.375,2.377e7,0,129.065,0.648,0.648,0.284,0.226,0.138,0.041,0.136,4.351e-4,0,0,0,0,6.624e-4,0.017,16.5,213.825,87.001,0.026,3.779,11.357,947.849,338.181,0.05,0.051
5.77,566.802,125.664,-16.471,126.132,16.482,46.218,0.008,46.218,0.01,10.855,0.596,22.175,120.893,9.786,0.108,-3.573e-7,3.565,-0.002,1.898e4,4500,16.939,0.085,229.015,174.165,3.324,0.372,2.361e7,0,127.245,0.648,0.648,0.284,0.226,0.138,0.02,0.066,-1.215e-4,0,0,0,0,9.235e-4,0.017,16.5,213.825,86.832,0.025,3.668,11.316,947.145,338.156,0.05,0.051
5.82,573.065,124.843,-16.393,125.312,16.396,46.76,0.008,46.76,0.01,10.83,0.313,22.175,120.893,9.786,0.047,3.396e-6,-3.816,-0.011,1.898e4,4500,16.939,0.085,229.174,174.165,3.334,0.37,2.344e7,0,125.455,0.647,0.647,0.284,0.226,0.138,0.009,0.031,-4.381e-4,0,0,0,0,-0.001,0.017,16.5,213.825,86.645,0.024,3.617,11.275,946.445,338.132,0.05,0.051
5.87,579.286,124.025,-16.328,124.497,16.329,47.302,0.008,47.302,0.01,10.827,0.149,22.175,120.893,9.786,0.299,-1.799e-6,-3.189,0.001,1.898e4,4500,16.939,0.085,228.468,174.165,3.291,0.367,2.327e7,0,123.696,0.647,0.647,0.284,0.226,0.138,0.056,0.186,1.321e-4,0,0,0,0,-7.586e-4,0.017,16.5,213.825,86.468,0.024,3.829,11.235,945.75,338.107,0.05,0.051
5.92,585.467,123.21,-16.258,123.686,16.264,47.844,0.008,47.844,0.01,10.844,0.441,22.175,120.893,9.786,0.462,-1.872e-6,-1.841,0.002,1.898e4,4500,16.939,0.085,228.016,174.165,3.264,0.365,2.311e7,0,121.982,0.647,0.647,0.284,0.225,0.137,0.088,0.286,2.836e-4,0,0,0,0,-2.563e-4,0.017,16.5,213.825,86.34,0.025,3.967,11.194,945.06,338.083,0.05,0.052
5.97,591.607,122.399,-16.171,122.881,16.178,48.386,0.008,48.386,0.01,10.867,0.483,22.175,120.893,9.786,0.49,-8.801e-7,-0.318,0.002,1.898e4,4500,16.939,0.085,227.93,174.165,3.258,0.363,2.295e7,0,120.27,0.646,0.647,0.284,0.225,0.137,0.093,0.303,1.229e-4,0,0,0,0,-7.761e-6,0.017,16.5,213.825,86.286,0.026,3.975,11.155,944.374,338.059,0.05,0.052
6.02,597.707,121.593,-16.068,122.08,16.071,48.93,0.008,48.93,0.01,10.889,0.295,22.175,120.893,9.786,0.391,-2.441e-6,1.197,-9.391e-4,1.898e4,4500,16.939,0.085,228.188,174.165,3.274,0.36,2.279e7,0,118.553,0.646,0.646,0.284,0.225,0.137,0.074,0.242,-4.854e-4,0,0,0,0,1.112e-4,0.016,16.5,213.825,86.31,0.027,3.882,11.115,943.692,338.035,0.05,0.052
6.07,603.767,120.793,-15.951,121.283,15.951,49.475,0.009,49.475,0.01,10.893,0.131,22.175,120.893,9.786,0.153,6.663e-7,2.047,0.003,1.898e4,4500,16.939,0.085,228.834,174.165,3.313,0.358,2.263e7,0,116.867,0.646,0.646,0.284,0.225,0.137,0.029,0.095,-1.035e-4,0,0,0,0,3.295e-4,0.016,16.5,213.825,86.394,0.027,3.599,11.076,943.015,338.011,0.05,0.052
6.12,609.787,119.998,-15.841,120.49,15.85,50.019,0.009,50.019,0.01,10.876,0.506,22.175,120.893,9.786,0.068,-1.435e-6,-2.099,0.007,1.898e4,4500,16.939,0.085,229.061,174.165,3.327,0.356,2.247e7,0,115.237,0.645,0.645,0.284,0.225,0.136,0.013,0.043,3.047e-4,0,0,0,0,-3.509e-4,0.016,16.5,213.825,86.502,0.027,3.389,11.036,942.342,337.987,0.05,0.052
6.17,615.767,119.208,-15.742,119.701,15.761,50.562,0.009,50.562,0.01,10.844,0.771,22.175,120.893,9.786,0.23,0,-1.694,2.518e-4,1.898e4,4500,16.939,0.085,228.604,174.165,3.299,0.353,2.232e7,0,113.642,0.645,0.645,0.284,0.225,0.136,0.043,0.143,-4.061e-4,0,0,0,0,-2.315e-4,0.016,16.5,213.825,86.599,0.026,3.276,10.998,941.674,337.963,0.05,0.052
6.22,621.708,118.424,-15.653,118.915,15.676,51.103,0.009,51.103,0.01,10.8,0.855,22.175,120.893,9.786,0.288,-1.69e-6,-0.749,0.003,1.898e4,4500,16.939,0.085,228.436,174.165,3.289,0.351,2.216e7,0,112.046,0.645,0.645,0.284,0.225,0.136,0.054,0.178,9.325e-5,0,0,0,0,-4.58e-5,0.016,16.5,213.825,86.662,0.026,3.289,10.959,941.011,337.94,0.05,0.053
6.27,627.609,117.643,-15.573,118.134,15.592,51.642,0.009,51.642,0.01,10.761,0.768,22.175,120.893,9.786,0.246,-9.544e-7,-0.096,0.003,1.898e4,4500,16.939,0.085,228.544,174.165,3.296,0.349,2.2e7,0,110.437,0.645,0.645,0.284,0.225,0.136,0.046,0.152,1.851e-4,0,0,0,0,-7.635e-7,0.016,16.5,213.825,86.682,0.024,3.438,10.921,940.351,337.917,0.05,0.053
6.32,633.472,116.866,-15.493,117.357,15.51,52.179,0.009,52.179,0.01,10.723,0.726,22.175,120.893,9.786,0.226,-1.354e-6,0.687,0.002,1.898e4,4500,16.939,0.085,228.59,174.165,3.298,0.347,2.185e7,0,108.871,0.644,0.644,0.284,0.224,0.136,0.042,0.139,-4.546e-4,0,0,0,0,3.967e-5,0.016,16.5,213.825,86.666,0.022,3.451,10.882,939.696,337.894,0.05,0.053
6.37,639.296,116.094,-15.418,116.585,15.43,52.715,0.01,52.715,0.01,10.69,0.585,22.175,120.893,9.786,0.144,-2.827e-6,1.199,0.002,1.898e4,4500,16.939,0.085,228.807,174.165,3.312,0.344,2.169e7,0,107.31,0.644,0.644,0.284,0.224,0.135,0.027,0.089,3.362e-5,0,0,0,0,1.223e-4,0.016,16.5,213.825,86.618,0.02,3.538,10.845,939.045,337.871,0.05,0.053
6.42,645.081,115.325,-15.346,115.817,15.352,53.249,0.01,53.249,0.01,10.664,0.447,22.175,120.893,9.786,0.059,7.597e-7,1.493,0.01,1.898e4,4500,16.939,0.085,229.034,174.165,3.325,0.342,2.154e7,0,105.779,0.644,0.644,0.284,0.224,0.135,0.011,0.037,4.707e-4,0,0,0,0,1.923e-4,0.016,16.5,213.825,86.549,0.02,3.592,10.807,938.399,337.848,0.05,0.053
6.47,650.828,114.559,-15.273,115.053,15.277,53.781,0.01,53.781,0.01,10.645,0.337,22.175,120.893,9.786,0.01,-2.121e-6,-1.537,0.057,1.898e4,4500,16.939,0.085,229.164,174.165,3.333,0.34,2.138e7,0,104.278,0.643,0.643,0.284,0.224,0.135,0.002,0.007,-2.067e-4,0,0,0,0,-2.064e-4,0.016,16.5,213.825,86.472,0.02,3.605,10.77,937.757,337.825,0.05,0.053
6.52,656.537,113.797,-15.204,114.293,15.205,54.313,0.01,54.313,0.011,10.631,0.187,22.175,120.893,9.786,0.107,-9.623e-7,-1.459,0.006,1.898e4,4500,16.939,0.085,228.885,174.165,3.316,0.338,2.123e7,0,102.794,0.643,0.643,0.284,0.224,0.135,0.02,0.066,3.23e-4,0,0,0,0,-1.885e-4,0.015,16.5,213.825,86.396,0.022,3.678,10.733,937.119,337.803,0.05,0.053
6.57,662.208,113.039,-15.141,113.537,15.141,54.845,0.01,54.845,0.011,10.628,0.029,22.175,120.893,9.786,0.248,-7.953e-7,-0.914,0.003,1.898e4,4500,16.939,0.085,228.488,174.165,3.292,0.335,2.108e7,0,101.328,0.643,0.643,0.285,0.224,0.135,0.047,0.153,1.375e-4,0,0,0,0,-7.5e-5,0.015,16.5,213.825,86.336,0.024,3.884,10.696,936.486,337.78,0.05,0.054
6.62,667.841,112.283,-15.066,112.786,15.067,55.376,0.01,55.376,0.011,10.632,0.056,22.175,120.893,9.786,0.267,-1.135e-6,-0.132,0.003,1.898e4,4500,16.939,0.085,228.426,174.165,3.289,0.333,2.093e7,0,99.887,0.643,0.643,0.285,0.224,0.134,0.05,0.165,-2.164e-4,0,0,0,0,-1.58e-6,0.015,16.5,213.825,86.309,0.026,3.917,10.659,935.856,337.758,0.05,0.054
6.67,673.437,111.532,-14.987,112.038,14.987,55.908,0.01,55.908,0.011,10.632,0.012,22.175,120.893,9.786,0.223,-6.99e-7,0.416,0.004,1.898e4,4500,16.939,0.085,228.542,174.165,3.296,0.331,2.078e7,0,98.464,0.642,0.643,0.285,0.224,0.134,0.042,0.137,-1.803e-4,0,0,0,0,1.598e-5,0.015,16.5,213.825,86.317,0.028,3.884,10.623,935.231,337.736,0.05,0.054
6.72,678.994,110.785,-14.909,111.294,14.909,56.439,0.011,56.439,0.011,10.631,0.054,22.175,120.893,9.786,0.192,-6.959e-7,1.044,0.003,1.898e4,4500,16.939,0.085,228.619,174.165,3.3,0.329,2.063e7,0,97.051,0.642,0.642,0.285,0.223,0.134,0.036,0.119,-7.488e-5,0,0,0,0,1.019e-4,0.015,16.5,213.825,86.354,0.03,3.946,10.587,934.61,337.714,0.05,0.054
6.77,684.515,110.041,-14.823,110.553,14.825,56.971,0.011,56.971,0.011,10.624,0.264,22.175,120.893,9.786,0.046,-4.125e-7,1.388,0.008,1.898e4,4500,16.939,0.085,229.018,174.165,3.324,0.326,2.049e7,0,95.672,0.642,0.642,0.285,0.223,0.134,0.008,0.028,-4.333e-4,0,0,0,0,1.824e-4,0.015,16.5,213.825,86.416,0.032,3.818,10.551,933.993,337.693,0.05,0.054
6.82,689.999,109.302,-14.735,109.815,14.745,57.501,0.011,57.501,0.011,10.604,0.551,22.175,120.893,9.786,0.16,0,-1.224,-4.228e-4,1.898e4,4500,16.939,0.085,228.694,174.165,3.305,0.324,2.034e7,0,94.34,0.642,0.642,0.285,0.223,0.134,0.03,0.099,4.582e-4,0,0,0,0,-1.437e-4,0.015,16.5,213.825,86.483,0.033,3.576,10.515,933.381,337.671,0.05,0.055
6.87,695.445,108.568,-14.656,109.081,14.673,58.031,0.011,58.031,0.011,10.57,0.705,22.175,120.893,9.786,0.275,-1.582e-6,-0.585,0.001,1.898e4,4500,16.939,0.085,228.368,174.165,3.285,0.322,2.02e7,0,93.02,0.641,0.642,0.285,0.223,0.133,0.052,0.169,3.036e-4,0,0,0,0,-3.324e-5,0.015,16.5,213.825,86.53,0.034,3.46,10.48,932.772,337.65,0.05,0.055
